snapshot_date,requisition_id,requisition_title,business_unit_code,job_family_code,job_level_code,work_location,hiring_manager_id,recruiter_id,requisition_status,approval_date,target_hire_date,target_offer_acceptance_date,requested_positions,openings_position,cancelled_positions,hiring_constraint_code,updated_at,extracted_at
2024-01-31,REQ-2024-00115,Account Executive,SAL,SLS,L2,Austin,HM-0030,REC-03,open,2024-01-05,2024-03-25,2024-02-20,4,4,0,no_material_constraint,2024-01-05T16:25:10Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00116,Manager Customer Success Manager,CSX,CSM,L5,Berlin,HM-0052,REC-05,open,2024-01-05,2024-04-01,2024-01-29,1,1,0,interview_capacity,2024-01-05T18:14:23Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00117,Software Engineer,ENG,SWE,L2,London,HM-0064,REC-17,open,2024-01-05,2024-06-17,2024-05-13,3,3,0,no_material_constraint,2024-01-05T10:32:40Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00118,Senior Operations Specialist,OPS,OPS,L3,Remote,HM-0080,REC-17,open,2024-01-05,2024-08-05,2024-07-05,1,1,0,no_material_constraint,2024-01-05T09:42:13Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00119,Account Executive,SAL,SLS,L2,Austin,HM-0098,REC-08,open,2024-01-05,2024-12-02,2024-10-27,1,1,0,compensation,2024-01-05T13:28:34Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00120,Software Engineer,ENG,SWE,L2,Austin,HM-0152,REC-14,open,2024-01-05,2025-02-10,2025-01-02,1,1,0,no_material_constraint,2024-01-05T18:48:03Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00121,Lead Data Engineer,ENG,DAT,L4,Austin,HM-0087,REC-17,open,2024-01-06,2024-04-06,2024-03-21,1,1,0,no_material_constraint,2024-01-22T09:51:51Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00122,People Partner,GNA,PPL,L2,Remote,HM-0079,REC-09,open,2024-01-06,2024-01-29,2024-01-13,1,1,0,hiring_manager_delay,2024-01-06T16:43:07Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00123,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0110,REC-05,open,2024-01-06,2024-02-19,2024-01-18,1,1,0,qualified_candidates,2024-01-06T09:55:56Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00124,Lead Data Engineer,ENG,DAT,L4,Dublin,HM-0067,REC-18,open,2024-01-06,2024-03-18,2024-01-26,1,1,0,niche_skills,2024-01-06T11:32:57Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00125,Senior Software Engineer,ENG,SWE,L3,Toronto,HM-0017,REC-16,open,2024-01-06,2024-03-18,2024-02-08,1,1,0,no_material_constraint,2024-01-06T12:55:58Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00126,Senior Customer Success Manager,CSX,CSM,L3,Remote,HM-0075,REC-12,open,2024-01-06,2024-03-25,2024-02-21,2,2,0,no_material_constraint,2024-01-06T11:22:47Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00127,Manager Software Engineer,ENG,SWE,L5,London,HM-0052,REC-03,open,2024-01-06,2024-04-01,2024-01-28,1,1,0,niche_skills,2024-01-06T16:41:20Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00128,Senior Account Executive,SAL,SLS,L3,Berlin,HM-0146,REC-06,open,2024-01-06,2024-04-08,2024-02-28,2,2,0,no_material_constraint,2024-01-06T11:36:45Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00129,Manager Data Engineer,PRD,DAT,L5,London,HM-0039,REC-10,open,2024-01-06,2024-04-15,2024-02-06,1,1,0,no_material_constraint,2024-01-06T08:21:14Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00130,Lead IT Systems Engineer,ENG,ITS,L4,Austin,HM-0118,REC-14,open,2024-01-06,2024-05-06,2024-03-13,1,1,0,no_material_constraint,2024-01-06T18:02:56Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00131,Software Engineer,ENG,SWE,L2,Berlin,HM-0056,REC-12,open,2024-01-06,2024-05-13,2024-04-04,1,1,0,no_material_constraint,2024-01-06T12:12:23Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00132,Software Engineer,ENG,SWE,L2,Remote,HM-0050,REC-14,open,2024-01-06,2024-05-20,2024-04-20,1,1,0,no_material_constraint,2024-01-06T08:27:42Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00133,Senior Operations Specialist,OPS,OPS,L3,Toronto,HM-0142,REC-09,open,2024-01-06,2024-07-01,2024-05-27,8,7,0,no_material_constraint,2024-01-20T16:26:37Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00134,Operations Specialist,SAL,OPS,L2,Austin,HM-0079,REC-12,open,2024-01-06,2024-09-09,2024-08-10,1,1,0,no_material_constraint,2024-01-06T11:31:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00135,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0135,REC-22,open,2024-01-07,2024-02-05,2024-01-14,1,1,0,qualified_candidates,2024-01-07T09:31:45Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00136,Senior Operations Specialist,SAL,OPS,L3,Toronto,HM-0152,REC-10,filled,2024-01-07,2024-02-05,2024-01-14,1,0,0,no_material_constraint,2024-01-29T16:32:26Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00137,Marketing Specialist,PRD,MKT,L2,London,HM-0068,REC-22,open,2024-01-07,2024-02-05,2024-01-14,1,1,0,candidate_availability,2024-01-07T19:50:07Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00138,Lead People Partner,GNA,PPL,L4,Austin,HM-0066,REC-15,open,2024-01-07,2024-02-12,2024-01-14,1,1,0,qualified_candidates,2024-01-07T08:28:02Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00139,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0012,REC-12,open,2024-01-07,2024-04-15,2024-03-15,1,1,0,no_material_constraint,2024-01-07T17:07:49Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00140,Data Engineer,OPS,DAT,L2,Berlin,HM-0115,REC-08,open,2024-01-07,2024-04-15,2024-03-06,1,1,0,no_material_constraint,2024-01-07T14:14:43Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00141,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0034,REC-11,open,2024-01-07,2024-04-29,2024-03-29,1,1,0,no_material_constraint,2024-01-07T16:29:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00142,Senior Data Engineer,ENG,DAT,L3,Remote,HM-0076,REC-14,open,2024-01-07,2024-05-06,2024-04-03,3,3,0,no_material_constraint,2024-01-07T11:03:25Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00143,Manager Customer Success Manager,CSX,CSM,L5,Toronto,HM-0023,REC-11,open,2024-01-07,2024-08-19,2024-06-17,1,1,0,compensation,2024-01-07T11:50:34Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00144,IT Systems Engineer,ENG,ITS,L2,Austin,HM-0159,REC-06,open,2024-01-07,2024-10-07,2024-08-30,3,3,0,no_material_constraint,2024-01-07T18:35:59Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00145,Associate Operations Specialist,OPS,OPS,L1,Toronto,HM-0121,REC-05,open,2024-01-07,2024-10-21,2024-09-20,2,1,0,no_material_constraint,2024-01-23T16:00:58Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00146,Operations Specialist,SAL,OPS,L2,Remote,HM-0054,REC-14,open,2024-01-07,2024-11-04,2024-09-29,2,2,0,no_material_constraint,2024-01-07T17:54:41Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00147,Senior Operations Specialist,OPS,OPS,L3,Berlin,HM-0029,REC-11,open,2024-01-08,2024-01-29,2024-01-15,8,7,0,hiring_manager_delay,2024-01-29T11:13:51Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00148,Financial Analyst,GNA,FIN,L2,London,HM-0126,REC-18,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T18:39:57Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00149,Associate Data Engineer,ENG,DAT,L1,Dublin,HM-0084,REC-10,open,2024-01-08,2024-03-22,2024-03-08,3,3,0,no_material_constraint,2024-01-28T11:35:41Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00150,Senior Customer Success Manager,CSX,CSM,L3,Austin,HM-0044,REC-20,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,compensation,2024-01-08T16:49:36Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00151,Senior Financial Analyst,GNA,FIN,L3,Berlin,HM-0010,REC-20,open,2024-01-08,2024-03-24,2024-03-10,1,1,0,hiring_manager_delay,2024-01-28T11:50:42Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00152,Senior Financial Analyst,GNA,FIN,L3,Dublin,HM-0125,REC-01,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,qualified_candidates,2024-01-08T15:51:42Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00153,Lead Operations Specialist,OPS,OPS,L4,Toronto,HM-0128,REC-03,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T19:12:57Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00154,Lead Account Executive,SAL,SLS,L4,Dublin,HM-0138,REC-07,open,2024-01-08,2024-04-17,2024-04-03,1,1,0,no_material_constraint,2024-01-27T17:28:22Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00155,Operations Specialist,CSX,OPS,L2,Remote,HM-0070,REC-05,open,2024-01-08,2024-04-22,2024-04-08,1,1,0,no_material_constraint,2024-01-29T09:48:04Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00156,Senior Financial Analyst,GNA,FIN,L3,Dublin,HM-0137,REC-21,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T09:06:26Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00157,Senior Software Engineer,ENG,SWE,L3,London,HM-0132,REC-02,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T09:28:05Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00158,Senior Customer Success Manager,CSX,CSM,L3,Dublin,HM-0119,REC-13,open,2024-01-08,2024-01-29,2024-01-15,2,2,0,compensation,2024-01-08T09:26:48Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00159,Manager Marketing Specialist,PRD,MKT,L5,Austin,HM-0114,REC-09,open,2024-01-08,2024-04-14,2024-03-31,1,1,0,no_material_constraint,2024-01-25T16:09:43Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00160,Associate Operations Specialist,CSX,OPS,L1,London,HM-0125,REC-10,open,2024-01-08,2024-03-24,2024-03-10,2,1,0,no_material_constraint,2024-01-31T08:33:09Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00161,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0044,REC-08,open,2024-01-08,2024-01-29,2024-01-15,2,2,0,no_material_constraint,2024-01-08T08:28:41Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00162,Senior Account Executive,SAL,SLS,L3,Toronto,HM-0110,REC-09,open,2024-01-08,2024-03-19,2024-03-05,1,1,0,no_material_constraint,2024-01-24T18:46:13Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00163,Account Executive,SAL,SLS,L2,Remote,HM-0150,REC-08,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T11:29:27Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00164,Marketing Specialist,PRD,MKT,L2,Remote,HM-0160,REC-13,open,2024-01-08,2024-01-29,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T08:05:38Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00165,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0052,REC-22,open,2024-01-08,2024-03-27,2024-03-13,1,1,0,candidate_availability,2024-01-26T14:02:33Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00166,Senior Product Manager,PRD,PDM,L3,London,HM-0041,REC-12,open,2024-01-08,2024-03-24,2024-03-10,1,1,0,no_material_constraint,2024-01-27T11:10:37Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00167,Lead Software Engineer,ENG,SWE,L4,Dublin,HM-0132,REC-03,open,2024-01-08,2024-04-12,2024-03-29,1,1,0,qualified_candidates,2024-01-26T14:30:10Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00168,Software Engineer,ENG,SWE,L2,Toronto,HM-0100,REC-02,open,2024-01-08,2024-02-12,2024-01-15,1,1,0,hiring_manager_delay,2024-01-08T10:25:58Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00169,Software Engineer,ENG,SWE,L2,Austin,HM-0028,REC-16,open,2024-01-08,2024-02-12,2024-01-15,1,1,0,niche_skills,2024-01-08T09:40:17Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00170,Associate Data Engineer,ENG,DAT,L1,Dublin,HM-0014,REC-11,open,2024-01-08,2024-02-19,2024-01-20,1,1,0,niche_skills,2024-01-08T18:25:47Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00171,Associate Data Engineer,CSX,DAT,L1,Dublin,HM-0104,REC-13,open,2024-01-08,2024-03-04,2024-02-05,1,1,0,no_material_constraint,2024-01-08T18:34:04Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00172,Lead Operations Specialist,SAL,OPS,L4,London,HM-0127,REC-08,open,2024-01-08,2024-03-04,2024-01-15,1,1,0,interview_capacity,2024-01-08T15:00:21Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00173,Senior Account Executive,SAL,SLS,L3,Austin,HM-0088,REC-22,open,2024-01-08,2024-04-01,2024-02-23,1,1,0,no_material_constraint,2024-01-08T10:23:46Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00174,Senior Data Engineer,ENG,DAT,L3,Berlin,HM-0054,REC-22,open,2024-01-08,2024-04-08,2024-03-07,1,1,0,no_material_constraint,2024-01-08T19:47:03Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00175,Customer Success Manager,CSX,CSM,L2,Berlin,HM-0008,REC-07,open,2024-01-08,2024-04-08,2024-03-08,1,1,0,no_material_constraint,2024-01-08T08:00:00Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00176,Product Manager,PRD,PDM,L2,Toronto,HM-0035,REC-07,open,2024-01-08,2024-05-06,2024-04-06,1,1,0,no_material_constraint,2024-01-08T12:33:29Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00177,Associate Operations Specialist,OPS,OPS,L1,Toronto,HM-0084,REC-11,open,2024-01-08,2024-05-13,2024-04-21,1,1,0,no_material_constraint,2024-01-08T14:40:46Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00178,Senior Account Executive,SAL,SLS,L3,London,HM-0054,REC-07,open,2024-01-08,2024-05-13,2024-04-13,2,2,0,no_material_constraint,2024-01-08T17:43:47Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00179,Product Manager,PRD,PDM,L2,Austin,HM-0140,REC-02,open,2024-01-08,2024-09-23,2024-08-22,1,1,0,no_material_constraint,2024-01-08T19:57:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00180,Operations Specialist,OPS,OPS,L2,Austin,HM-0090,REC-05,open,2024-01-09,2024-02-05,2024-01-16,1,1,0,hiring_manager_delay,2024-01-09T10:35:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00181,Senior Account Executive,SAL,SLS,L3,Remote,HM-0099,REC-09,open,2024-01-09,2024-02-12,2024-01-16,2,2,0,qualified_candidates,2024-01-09T19:25:15Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00182,Data Engineer,ENG,DAT,L2,Dublin,HM-0074,REC-06,open,2024-01-09,2024-02-12,2024-01-16,1,1,0,qualified_candidates,2024-01-09T12:35:14Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00183,Lead Marketing Specialist,SAL,MKT,L4,London,HM-0036,REC-09,open,2024-01-09,2024-02-26,2024-01-16,1,1,0,hiring_manager_delay,2024-01-09T13:20:53Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00184,Lead Software Engineer,ENG,SWE,L4,Austin,HM-0046,REC-11,open,2024-01-09,2024-02-26,2024-01-16,1,1,0,qualified_candidates,2024-01-09T19:34:08Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00185,Associate Operations Specialist,CSX,OPS,L1,Austin,HM-0060,REC-14,open,2024-01-09,2024-03-11,2024-02-19,1,1,0,no_material_constraint,2024-01-09T18:45:27Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00186,IT Systems Engineer,GNA,ITS,L2,Remote,HM-0024,REC-04,open,2024-01-09,2024-03-25,2024-02-18,1,1,0,no_material_constraint,2024-01-09T17:50:22Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00187,Data Engineer,PRD,DAT,L2,Berlin,HM-0109,REC-22,open,2024-01-09,2024-04-08,2024-03-05,1,1,0,no_material_constraint,2024-01-09T15:36:09Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00188,Software Engineer,ENG,SWE,L2,Austin,HM-0138,REC-03,open,2024-01-09,2024-05-20,2024-04-12,1,1,0,no_material_constraint,2024-01-09T12:40:52Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00189,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0153,REC-12,open,2024-01-09,2024-05-27,2024-04-18,1,1,0,no_material_constraint,2024-01-09T11:36:03Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00190,Product Manager,PRD,PDM,L2,Berlin,HM-0009,REC-22,open,2024-01-09,2024-07-08,2024-06-07,1,1,0,compensation,2024-01-09T08:59:53Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00191,Account Executive,SAL,SLS,L2,Dublin,HM-0097,REC-14,open,2024-01-09,2024-07-22,2024-06-15,1,1,0,no_material_constraint,2024-01-09T17:21:02Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00192,Customer Success Manager,CSX,CSM,L2,Toronto,HM-0020,REC-10,open,2024-01-10,2024-02-12,2024-01-17,2,2,0,interview_capacity,2024-01-10T17:56:01Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00193,Associate Software Engineer,ENG,SWE,L1,London,HM-0146,REC-03,open,2024-01-10,2024-02-19,2024-01-29,2,2,0,hiring_manager_delay,2024-01-10T13:39:18Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00194,Senior Software Engineer,ENG,SWE,L3,London,HM-0105,REC-17,open,2024-01-10,2024-03-04,2024-01-25,1,1,0,hiring_manager_delay,2024-01-10T18:53:55Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00195,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0066,REC-02,open,2024-01-10,2024-03-04,2024-01-29,1,1,0,qualified_candidates,2024-01-10T15:34:12Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00196,Senior Operations Specialist,OPS,OPS,L3,Berlin,HM-0144,REC-21,open,2024-01-10,2024-03-18,2024-02-16,1,1,0,no_material_constraint,2024-01-10T13:12:13Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00197,People Partner,GNA,PPL,L2,Berlin,HM-0150,REC-06,open,2024-01-10,2024-03-25,2024-02-21,1,1,0,no_material_constraint,2024-01-10T11:17:46Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00198,Manager IT Systems Engineer,ENG,ITS,L5,Berlin,HM-0114,REC-19,open,2024-01-10,2024-05-19,2024-03-12,1,1,0,no_material_constraint,2024-01-27T09:57:35Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00199,Manager Marketing Specialist,PRD,MKT,L5,London,HM-0130,REC-10,open,2024-01-10,2024-03-25,2024-01-23,1,1,0,qualified_candidates,2024-01-10T11:14:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00200,Manager Product Manager,PRD,PDM,L5,Toronto,HM-0151,REC-06,open,2024-01-10,2024-04-01,2024-01-23,1,1,0,qualified_candidates,2024-01-10T18:01:41Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00201,Manager Product Manager,PRD,PDM,L5,London,HM-0132,REC-05,open,2024-01-10,2024-05-13,2024-03-12,1,1,0,no_material_constraint,2024-01-10T17:53:54Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00202,Senior Operations Specialist,OPS,OPS,L3,Dublin,HM-0078,REC-17,open,2024-01-10,2024-09-30,2024-08-30,5,5,0,no_material_constraint,2024-01-10T19:37:15Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00203,Senior People Partner,GNA,PPL,L3,London,HM-0148,REC-18,open,2024-01-11,2024-02-05,2024-01-18,2,2,0,interview_capacity,2024-01-11T11:16:55Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00204,Customer Success Manager,CSX,CSM,L2,London,HM-0146,REC-21,open,2024-01-11,2024-02-12,2024-01-18,1,1,0,no_material_constraint,2024-01-11T12:51:42Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00205,Senior Data Engineer,ENG,DAT,L3,Austin,HM-0146,REC-06,open,2024-01-11,2024-02-12,2024-01-18,1,1,0,no_material_constraint,2024-01-11T13:48:43Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00206,Senior Software Engineer,ENG,SWE,L3,Berlin,HM-0135,REC-01,open,2024-01-11,2024-02-19,2024-01-18,3,3,0,interview_capacity,2024-01-11T17:23:33Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00207,Operations Specialist,OPS,OPS,L2,Berlin,HM-0145,REC-20,open,2024-01-11,2024-02-19,2024-01-18,1,1,0,hiring_manager_delay,2024-01-11T08:01:52Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00208,Senior Software Engineer,ENG,SWE,L3,Remote,HM-0065,REC-05,open,2024-01-11,2024-02-26,2024-01-27,1,1,0,hiring_manager_delay,2024-01-11T17:47:18Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00209,Manager Data Engineer,ENG,DAT,L5,Dublin,HM-0076,REC-05,open,2024-01-11,2024-02-26,2024-01-18,1,1,0,hiring_manager_delay,2024-01-11T16:41:39Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00210,Manager Software Engineer,ENG,SWE,L5,London,HM-0058,REC-13,open,2024-01-11,2024-02-26,2024-01-18,1,1,0,hiring_manager_delay,2024-01-11T15:50:17Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00211,Associate Account Executive,SAL,SLS,L1,Austin,HM-0072,REC-12,open,2024-01-11,2024-03-18,2024-02-26,5,5,0,no_material_constraint,2024-01-11T19:43:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00212,Senior Software Engineer,ENG,SWE,L3,London,HM-0100,REC-12,open,2024-01-11,2024-06-03,2024-04-27,1,1,0,no_material_constraint,2024-01-11T13:56:02Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00213,Product Manager,PRD,PDM,L2,Berlin,HM-0128,REC-03,open,2024-01-11,2024-06-10,2024-05-07,1,1,0,no_material_constraint,2024-01-11T11:41:11Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00214,Senior Software Engineer,ENG,SWE,L3,Austin,HM-0154,REC-01,open,2024-01-11,2024-07-08,2024-05-29,1,1,0,no_material_constraint,2024-01-11T12:50:54Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00215,Associate Account Executive,SAL,SLS,L1,Dublin,HM-0038,REC-19,open,2024-01-11,2024-07-15,2024-06-17,1,1,0,interview_capacity,2024-01-11T10:09:15Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00216,Marketing Specialist,PRD,MKT,L2,Dublin,HM-0088,REC-11,open,2024-01-11,2024-08-19,2024-07-10,1,1,0,no_material_constraint,2024-01-11T14:22:29Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00217,Software Engineer,ENG,SWE,L2,Toronto,HM-0080,REC-12,open,2024-01-11,2024-09-16,2024-08-17,3,3,0,no_material_constraint,2024-01-11T09:47:44Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00218,Lead Product Manager,PRD,PDM,L4,Remote,HM-0145,REC-13,open,2024-01-11,2024-09-30,2024-08-12,1,1,0,hiring_manager_delay,2024-01-11T18:54:14Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00219,Operations Specialist,OPS,OPS,L2,Berlin,HM-0063,REC-08,open,2024-01-11,2024-10-28,2024-09-25,1,1,0,no_material_constraint,2024-01-11T10:00:19Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00220,Associate Software Engineer,ENG,SWE,L1,Remote,HM-0156,REC-08,open,2024-01-11,2024-12-09,2024-11-12,1,1,0,qualified_candidates,2024-01-11T18:06:33Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00221,Account Executive,SAL,SLS,L2,London,HM-0074,REC-21,open,2024-01-12,2024-02-19,2024-01-19,3,3,0,candidate_availability,2024-01-12T11:48:42Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00222,Associate Data Engineer,ENG,DAT,L1,Dublin,HM-0040,REC-19,open,2024-01-12,2024-02-19,2024-01-24,1,1,0,niche_skills,2024-01-12T19:44:52Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00223,Senior Software Engineer,ENG,SWE,L3,London,HM-0150,REC-22,open,2024-01-12,2024-03-04,2024-01-28,1,1,0,qualified_candidates,2024-01-12T15:30:25Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00224,Senior Marketing Specialist,PRD,MKT,L3,Austin,HM-0121,REC-02,open,2024-01-12,2024-03-11,2024-02-06,1,1,0,no_material_constraint,2024-01-12T11:08:24Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00225,Associate Marketing Specialist,PRD,MKT,L1,Austin,HM-0064,REC-11,open,2024-01-12,2024-03-25,2024-03-04,1,1,0,no_material_constraint,2024-01-12T14:13:33Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00226,Operations Specialist,SAL,OPS,L2,Berlin,HM-0158,REC-07,open,2024-01-12,2024-03-25,2024-02-17,4,3,0,no_material_constraint,2024-01-31T19:55:35Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00227,Lead Marketing Specialist,PRD,MKT,L4,Remote,HM-0113,REC-14,open,2024-01-12,2024-04-01,2024-02-07,1,1,0,qualified_candidates,2024-01-12T13:36:06Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00228,IT Systems Engineer,ENG,ITS,L2,Remote,HM-0058,REC-17,open,2024-01-12,2024-04-01,2024-03-02,1,1,0,no_material_constraint,2024-01-12T18:13:36Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00229,Customer Success Manager,CSX,CSM,L2,Toronto,HM-0134,REC-14,open,2024-01-12,2024-04-08,2024-03-01,2,2,0,no_material_constraint,2024-01-12T09:08:05Z,2026-05-31T23:59:59Z
2024-01-31,REQ-2024-00230,Lead Data Engineer,ENG,DAT,L4,Toronto,HM-0079,REC-18,open,2024-01-12,2024-04-08,2024-02-23,1,1,0,hiring_manager_delay,2024-01-12T18:09:19Z,2026-05-31T23:59:59Z
