worker_event_id,worker_id,candidate_id,application_id,requisition_id,event_type,event_date,termination_reason,updated_at,extracted_at
WE-0000181,W-100176,CAND-0000339,APP-0000339,REQ-2024-00083,start,2024-03-25,,2024-03-25T12:05:10Z,2026-05-31T23:59:59Z
WE-0000182,W-100177,CAND-0000445,APP-0000445,REQ-2024-00067,start,2024-03-25,,2024-03-28T10:00:44Z,2026-05-31T23:59:59Z
WE-0000183,W-100178,CAND-0000456,APP-0000456,REQ-2024-00080,start,2024-03-25,,2024-03-27T18:39:22Z,2026-05-31T23:59:59Z
WE-0000184,W-100179,CAND-0000480,APP-0000480,REQ-2024-00141,start,2024-03-25,,2024-03-25T13:49:45Z,2026-05-31T23:59:59Z
WE-0000185,W-100180,CAND-0001067,APP-0001067,REQ-2024-00126,start,2024-03-25,,2024-03-25T16:37:03Z,2026-05-31T23:59:59Z
WE-0000186,W-100181,CAND-0001232,APP-0001232,REQ-2024-00167,start,2024-03-25,,2024-03-27T12:27:01Z,2026-05-31T23:59:59Z
WE-0000187,W-100182,CAND-0001396,APP-0001397,REQ-2024-00158,start,2024-03-25,,2024-03-28T14:56:03Z,2026-05-31T23:59:59Z
WE-0000188,W-100183,CAND-0001468,APP-0001469,REQ-2024-00003,start,2024-03-25,,2024-03-25T19:18:42Z,2026-05-31T23:59:59Z
WE-0000189,W-100184,CAND-0001748,APP-0001749,REQ-2024-00126,start,2024-03-25,,2024-03-27T14:14:28Z,2026-05-31T23:59:59Z
WE-0000190,W-100185,CAND-0001847,APP-0001848,REQ-2024-00242,start,2024-03-25,,2024-03-26T18:48:01Z,2026-05-31T23:59:59Z
WE-0000191,W-100186,CAND-0001999,APP-0002000,REQ-2024-00202,start,2024-03-25,,2024-03-25T13:49:43Z,2026-05-31T23:59:59Z
WE-0000192,W-100187,CAND-0002114,APP-0002115,REQ-2024-00090,start,2024-03-25,,2024-03-26T18:34:53Z,2026-05-31T23:59:59Z
WE-0000193,W-100188,CAND-0002180,APP-0002182,REQ-2024-00190,start,2024-03-25,,2024-03-26T10:40:27Z,2026-05-31T23:59:59Z
WE-0000194,W-100189,CAND-0002396,APP-0002400,REQ-2024-00227,start,2024-03-25,,2024-03-25T12:11:36Z,2026-05-31T23:59:59Z
WE-0000195,W-100190,CAND-0002581,APP-0002586,REQ-2024-00245,start,2024-03-25,,2024-03-28T13:21:50Z,2026-05-31T23:59:59Z
WE-0000196,W-100191,CAND-0002623,APP-0002630,REQ-2024-00303,start,2024-03-25,,2024-03-27T14:00:52Z,2026-05-31T23:59:59Z
WE-0000197,W-100192,CAND-0002703,APP-0002710,REQ-2024-00123,start,2024-03-25,,2024-03-26T19:24:50Z,2026-05-31T23:59:59Z
WE-0000198,W-100193,CAND-0002985,APP-0002993,REQ-2024-00237,start,2024-03-25,,2024-03-26T16:14:11Z,2026-05-31T23:59:59Z
WE-0000199,W-100194,CAND-0003051,APP-0003059,REQ-2024-00318,start,2024-03-25,,2024-03-27T16:32:05Z,2026-05-31T23:59:59Z
WE-0000200,W-100195,CAND-0003064,APP-0003072,REQ-2024-00332,start,2024-03-25,,2024-03-28T13:52:49Z,2026-05-31T23:59:59Z
WE-0000201,W-100196,CAND-0003118,APP-0003126,REQ-2024-00099,start,2024-03-25,,2024-03-25T19:30:47Z,2026-05-31T23:59:59Z
WE-0000202,W-100197,CAND-0003166,APP-0003174,REQ-2024-00183,start,2024-03-25,,2024-03-26T08:28:13Z,2026-05-31T23:59:59Z
WE-0000203,W-100198,CAND-0003223,APP-0003231,REQ-2024-00257,start,2024-03-25,,2024-03-27T10:12:27Z,2026-05-31T23:59:59Z
WE-0000204,W-100199,CAND-0003345,APP-0003354,REQ-2024-00144,start,2024-03-25,,2024-03-28T14:52:24Z,2026-05-31T23:59:59Z
WE-0000205,W-100200,CAND-0003370,APP-0003379,REQ-2024-00189,start,2024-03-25,,2024-03-26T12:35:10Z,2026-05-31T23:59:59Z
WE-0000206,W-100201,CAND-0003451,APP-0003460,REQ-2024-00301,start,2024-03-25,,2024-03-28T16:04:20Z,2026-05-31T23:59:59Z
WE-0000207,W-100202,CAND-0003506,APP-0003515,REQ-2024-00027,start,2024-03-25,,2024-03-26T19:54:58Z,2026-05-31T23:59:59Z
WE-0000208,W-100203,CAND-0003516,APP-0003525,REQ-2024-00041,start,2024-03-25,,2024-03-28T08:59:47Z,2026-05-31T23:59:59Z
WE-0000209,W-100204,CAND-0003543,APP-0003552,REQ-2024-00110,start,2024-03-25,,2024-03-27T09:12:53Z,2026-05-31T23:59:59Z
WE-0000210,W-100205,CAND-0003700,APP-0003709,REQ-2024-00342,start,2024-03-25,,2024-03-25T13:02:40Z,2026-05-31T23:59:59Z
WE-0000211,W-100206,CAND-0003701,APP-0003710,REQ-2024-00342,start,2024-03-25,,2024-03-27T19:29:42Z,2026-05-31T23:59:59Z
WE-0000212,W-100207,CAND-0003971,APP-0003982,REQ-2024-00080,start,2024-03-25,,2024-03-28T10:10:36Z,2026-05-31T23:59:59Z
WE-0000213,W-100208,CAND-0004080,APP-0004091,REQ-2024-00286,start,2024-03-25,,2024-03-25T08:11:54Z,2026-05-31T23:59:59Z
WE-0000214,W-100209,CAND-0004181,APP-0004193,REQ-2024-00128,start,2024-03-25,,2024-03-28T19:51:05Z,2026-05-31T23:59:59Z
WE-0000215,W-100210,CAND-0004252,APP-0004265,REQ-2024-00257,start,2024-03-25,,2024-03-28T12:12:47Z,2026-05-31T23:59:59Z
WE-0000216,W-100211,CAND-0004323,APP-0004337,REQ-2024-00344,start,2024-03-25,,2024-03-25T18:08:05Z,2026-05-31T23:59:59Z
WE-0000217,W-100212,CAND-0004499,APP-0004514,REQ-2024-00322,start,2024-03-25,,2024-03-25T12:05:39Z,2026-05-31T23:59:59Z
WE-0000218,W-100213,CAND-0004712,APP-0004728,REQ-2024-00075,start,2024-03-25,,2024-03-25T10:03:46Z,2026-05-31T23:59:59Z
WE-0000219,W-100214,CAND-0005022,APP-0005043,REQ-2024-00012,start,2024-03-25,,2024-03-26T08:38:44Z,2026-05-31T23:59:59Z
WE-0000220,W-100215,CAND-0005071,APP-0005092,REQ-2024-00193,start,2024-03-25,,2024-03-25T10:07:47Z,2026-05-31T23:59:59Z
WE-0000221,W-100216,CAND-0005227,APP-0005250,REQ-2024-00221,start,2024-03-25,,2024-03-26T15:11:33Z,2026-05-31T23:59:59Z
WE-0000222,W-100217,CAND-0005253,APP-0005276,REQ-2024-00289,start,2024-03-25,,2024-03-27T13:47:11Z,2026-05-31T23:59:59Z
WE-0000223,W-100218,CAND-0005282,APP-0005305,REQ-2024-00336,start,2024-03-25,,2024-03-25T14:36:57Z,2026-05-31T23:59:59Z
WE-0000224,W-100219,CAND-0005534,APP-0005559,REQ-2024-00377,start,2024-03-25,,2024-03-25T09:13:14Z,2026-05-31T23:59:59Z
WE-0000225,W-100220,CAND-0005908,APP-0005938,REQ-2024-00379,start,2024-03-25,,2024-03-27T13:47:40Z,2026-05-31T23:59:59Z
WE-0000226,W-100221,CAND-0005956,APP-0005987,REQ-2024-00281,start,2024-03-25,,2024-03-25T09:07:18Z,2026-05-31T23:59:59Z
WE-0000227,W-100222,CAND-0006399,APP-0006437,REQ-2024-00177,start,2024-03-25,,2024-03-26T16:37:36Z,2026-05-31T23:59:59Z
WE-0000228,W-100223,CAND-0006747,APP-0006789,REQ-2024-00405,start,2024-03-25,,2024-03-26T19:15:13Z,2026-05-31T23:59:59Z
WE-0000229,W-100224,CAND-0007338,APP-0007384,REQ-2024-00383,start,2024-03-25,,2024-03-28T15:58:15Z,2026-05-31T23:59:59Z
WE-0000230,W-100112,CAND-0003471,APP-0003480,REQ-2024-00320,termination,2024-03-27,involuntary_probation,2024-04-01T17:17:38Z,2026-05-31T23:59:59Z
WE-0000231,W-100153,CAND-0003381,APP-0003390,REQ-2024-00207,termination,2024-03-28,voluntary_resignation,2024-03-28T08:15:32Z,2026-05-31T23:59:59Z
WE-0000232,W-100047,CAND-0001546,APP-0001547,REQ-2024-00115,termination,2024-03-29,voluntary_resignation,2024-03-30T18:57:34Z,2026-05-31T23:59:59Z
WE-0000233,W-100070,CAND-0000118,APP-0000118,REQ-2024-00026,termination,2024-03-30,voluntary_resignation,2024-04-03T10:13:28Z,2026-05-31T23:59:59Z
WE-0000234,W-100225,CAND-0000044,APP-0000044,REQ-2024-00045,start,2024-04-01,,2024-04-03T10:11:55Z,2026-05-31T23:59:59Z
WE-0000235,W-100226,CAND-0000092,APP-0000092,REQ-2024-00038,start,2024-04-01,,2024-04-01T18:30:21Z,2026-05-31T23:59:59Z
WE-0000236,W-100227,CAND-0000170,APP-0000170,REQ-2024-00080,start,2024-04-01,,2024-04-04T14:39:03Z,2026-05-31T23:59:59Z
WE-0000237,W-100228,CAND-0000621,APP-0000621,REQ-2024-00047,start,2024-04-01,,2024-04-02T18:25:21Z,2026-05-31T23:59:59Z
WE-0000238,W-100229,CAND-0000659,APP-0000659,REQ-2024-00115,start,2024-04-01,,2024-04-03T13:36:00Z,2026-05-31T23:59:59Z
WE-0000239,W-100230,CAND-0000968,APP-0000968,REQ-2024-00172,start,2024-04-01,,2024-04-03T09:02:14Z,2026-05-31T23:59:59Z
WE-0000240,W-100231,CAND-0000987,APP-0000987,REQ-2024-00202,start,2024-04-01,,2024-04-03T08:14:45Z,2026-05-31T23:59:59Z
WE-0000241,W-100231,CAND-0000987,APP-0000987,REQ-2024-00202,start,2024-04-01,,2024-04-13T19:04:03Z,2026-05-31T23:59:59Z
WE-0000242,W-100232,CAND-0001107,APP-0001107,REQ-2024-00206,start,2024-04-01,,2024-04-04T19:47:37Z,2026-05-31T23:59:59Z
WE-0000243,W-100233,CAND-0001314,APP-0001314,REQ-2024-00055,start,2024-04-01,,2024-04-01T16:20:31Z,2026-05-31T23:59:59Z
WE-0000244,W-100234,CAND-0001333,APP-0001333,REQ-2024-00079,start,2024-04-01,,2024-04-02T15:30:52Z,2026-05-31T23:59:59Z
WE-0000245,W-100235,CAND-0001862,APP-0001863,REQ-2024-00274,start,2024-04-01,,2024-04-01T17:44:26Z,2026-05-31T23:59:59Z
WE-0000246,W-100236,CAND-0001883,APP-0001884,REQ-2024-00030,start,2024-04-01,,2024-04-02T09:44:32Z,2026-05-31T23:59:59Z
WE-0000247,W-100237,CAND-0002021,APP-0002022,REQ-2024-00223,start,2024-04-01,,2024-04-03T09:04:22Z,2026-05-31T23:59:59Z
WE-0000248,W-100238,CAND-0002041,APP-0002042,REQ-2024-00256,start,2024-04-01,,2024-04-01T18:45:27Z,2026-05-31T23:59:59Z
WE-0000249,W-100239,CAND-0002469,APP-0002474,REQ-2024-00062,start,2024-04-01,,2024-04-04T14:45:37Z,2026-05-31T23:59:59Z
WE-0000250,W-100240,CAND-0002546,APP-0002551,REQ-2024-00203,start,2024-04-01,,2024-04-03T16:16:52Z,2026-05-31T23:59:59Z
WE-0000251,W-100241,CAND-0002853,APP-0002861,REQ-2024-00002,start,2024-04-01,,2024-04-01T15:55:14Z,2026-05-31T23:59:59Z
WE-0000252,W-100242,CAND-0003515,APP-0003524,REQ-2024-00035,start,2024-04-01,,2024-04-03T12:37:44Z,2026-05-31T23:59:59Z
WE-0000253,W-100243,CAND-0003525,APP-0003534,REQ-2024-00064,start,2024-04-01,,2024-04-03T17:27:42Z,2026-05-31T23:59:59Z
WE-0000254,W-100244,CAND-0003871,APP-0003882,REQ-2024-00286,start,2024-04-01,,2024-04-01T11:54:21Z,2026-05-31T23:59:59Z
WE-0000255,W-100245,CAND-0004141,APP-0004152,REQ-2024-00351,start,2024-04-01,,2024-04-04T08:46:51Z,2026-05-31T23:59:59Z
WE-0000256,W-100246,CAND-0004266,APP-0004279,REQ-2024-00279,start,2024-04-01,,2024-04-02T08:23:29Z,2026-05-31T23:59:59Z
WE-0000257,W-100247,CAND-0004327,APP-0004341,REQ-2024-00348,start,2024-04-01,,2024-04-02T09:50:15Z,2026-05-31T23:59:59Z
WE-0000258,W-100248,CAND-0004508,APP-0004523,REQ-2024-00336,start,2024-04-01,,2024-04-02T11:14:14Z,2026-05-31T23:59:59Z
WE-0000259,W-100249,CAND-0004517,APP-0004532,REQ-2024-00342,start,2024-04-01,,2024-04-02T17:36:16Z,2026-05-31T23:59:59Z
WE-0000260,W-100250,CAND-0004630,APP-0004645,REQ-2024-00257,start,2024-04-01,,2024-04-04T09:33:43Z,2026-05-31T23:59:59Z
WE-0000261,W-100251,CAND-0004646,APP-0004661,REQ-2024-00284,start,2024-04-01,,2024-04-04T13:18:25Z,2026-05-31T23:59:59Z
WE-0000262,W-100252,CAND-0004657,APP-0004673,REQ-2024-00303,start,2024-04-01,,2024-04-04T17:52:27Z,2026-05-31T23:59:59Z
WE-0000263,W-100253,CAND-0004739,APP-0004755,REQ-2024-00162,start,2024-04-01,,2024-04-04T08:01:17Z,2026-05-31T23:59:59Z
WE-0000264,W-100253,CAND-0004739,APP-0004755,REQ-2024-00162,start,2024-04-01,,2024-04-08T08:01:50Z,2026-05-31T23:59:59Z
WE-0000265,W-100254,CAND-0004856,APP-0004874,REQ-2024-00350,start,2024-04-01,,2024-04-03T17:09:12Z,2026-05-31T23:59:59Z
WE-0000266,W-100255,CAND-0005187,APP-0005209,REQ-2024-00362,start,2024-04-01,,2024-04-03T18:47:30Z,2026-05-31T23:59:59Z
WE-0000267,W-100256,CAND-0005239,APP-0005262,REQ-2024-00257,start,2024-04-01,,2024-04-01T09:44:52Z,2026-05-31T23:59:59Z
WE-0000268,W-100257,CAND-0005350,APP-0005373,REQ-2024-00197,start,2024-04-01,,2024-04-03T10:04:53Z,2026-05-31T23:59:59Z
WE-0000269,W-100258,CAND-0005595,APP-0005621,REQ-2024-00274,start,2024-04-01,,2024-04-02T08:04:35Z,2026-05-31T23:59:59Z
WE-0000270,W-100259,CAND-0005799,APP-0005829,REQ-2024-00376,start,2024-04-01,,2024-04-03T13:35:50Z,2026-05-31T23:59:59Z
WE-0000271,W-100260,CAND-0005926,APP-0005957,REQ-2024-00173,start,2024-04-01,,2024-04-01T15:14:40Z,2026-05-31T23:59:59Z
WE-0000272,W-100261,CAND-0005959,APP-0005990,REQ-2024-00284,start,2024-04-01,,2024-04-01T14:10:34Z,2026-05-31T23:59:59Z
WE-0000273,W-100262,CAND-0005980,APP-0006012,REQ-2024-00332,start,2024-04-01,,2024-04-02T18:45:32Z,2026-05-31T23:59:59Z
WE-0000274,W-100263,CAND-0006179,APP-0006213,REQ-2024-00378,start,2024-04-01,,2024-04-03T12:25:19Z,2026-05-31T23:59:59Z
WE-0000275,W-100264,CAND-0006567,APP-0006607,REQ-2024-00374,start,2024-04-01,,2024-04-01T13:16:41Z,2026-05-31T23:59:59Z
WE-0000276,W-100265,CAND-0006694,APP-0006735,REQ-2024-00306,start,2024-04-01,,2024-04-01T08:54:27Z,2026-05-31T23:59:59Z
WE-0000277,W-100153,CAND-0003381,APP-0003390,REQ-2024-00207,termination,2024-04-02,voluntary_resignation,2024-04-03T08:07:49Z,2026-05-31T23:59:59Z
WE-0000278,W-100021,CAND-0000491,APP-0000491,REQ-2024-00025,termination,2024-04-04,voluntary_resignation,2024-04-06T19:50:28Z,2026-05-31T23:59:59Z
WE-0000279,W-100016,CAND-0000311,APP-0000311,REQ-2024-00044,termination,2024-04-06,voluntary_resignation,2024-04-09T16:33:22Z,2026-05-31T23:59:59Z
WE-0000280,W-100157,CAND-0003826,APP-0003836,REQ-2024-00221,termination,2024-04-07,voluntary_resignation,2024-04-07T19:51:21Z,2026-05-31T23:59:59Z
WE-0000281,W-100024,CAND-0000645,APP-0000645,REQ-2024-00081,termination,2024-04-08,voluntary_resignation,2024-04-11T17:07:59Z,2026-05-31T23:59:59Z
WE-0000282,W-100266,CAND-0001441,APP-0001442,REQ-2024-00210,start,2024-04-08,,2024-04-09T17:20:21Z,2026-05-31T23:59:59Z
WE-0000283,W-100267,CAND-0001616,APP-0001617,REQ-2024-00202,start,2024-04-08,,2024-04-10T16:14:59Z,2026-05-31T23:59:59Z
WE-0000284,W-100268,CAND-0001750,APP-0001751,REQ-2024-00130,start,2024-04-08,,2024-04-10T13:56:48Z,2026-05-31T23:59:59Z
WE-0000285,W-100269,CAND-0001898,APP-0001899,REQ-2024-00056,start,2024-04-08,,2024-04-09T14:29:10Z,2026-05-31T23:59:59Z
WE-0000286,W-100270,CAND-0003224,APP-0003232,REQ-2024-00257,start,2024-04-08,,2024-04-08T12:35:24Z,2026-05-31T23:59:59Z
WE-0000287,W-100271,CAND-0003918,APP-0003929,REQ-2024-00342,start,2024-04-08,,2024-04-11T12:47:22Z,2026-05-31T23:59:59Z
WE-0000288,W-100272,CAND-0003964,APP-0003975,REQ-2024-00066,start,2024-04-08,,2024-04-09T18:32:43Z,2026-05-31T23:59:59Z
WE-0000289,W-100273,CAND-0004436,APP-0004451,REQ-2024-00257,start,2024-04-08,,2024-04-08T09:35:25Z,2026-05-31T23:59:59Z
WE-0000290,W-100274,CAND-0004440,APP-0004455,REQ-2024-00259,start,2024-04-08,,2024-04-10T08:06:16Z,2026-05-31T23:59:59Z
WE-0000291,W-100275,CAND-0004449,APP-0004464,REQ-2024-00276,start,2024-04-08,,2024-04-09T17:22:54Z,2026-05-31T23:59:59Z
WE-0000292,W-100276,CAND-0004971,APP-0004992,REQ-2024-00303,start,2024-04-08,,2024-04-10T19:51:48Z,2026-05-31T23:59:59Z
WE-0000293,W-100277,CAND-0005678,APP-0005706,REQ-2024-00077,start,2024-04-08,,2024-04-10T14:14:26Z,2026-05-31T23:59:59Z
WE-0000294,W-100278,CAND-0005764,APP-0005793,REQ-2024-00325,start,2024-04-08,,2024-04-11T13:44:01Z,2026-05-31T23:59:59Z
WE-0000295,W-100279,CAND-0005766,APP-0005795,REQ-2024-00330,start,2024-04-08,,2024-04-09T09:44:23Z,2026-05-31T23:59:59Z
WE-0000296,W-100280,CAND-0005769,APP-0005798,REQ-2024-00332,start,2024-04-08,,2024-04-10T08:06:37Z,2026-05-31T23:59:59Z
WE-0000297,W-100281,CAND-0005917,APP-0005947,REQ-2024-00062,start,2024-04-08,,2024-04-11T11:14:35Z,2026-05-31T23:59:59Z
WE-0000298,W-100282,CAND-0006062,APP-0006095,REQ-2024-00324,start,2024-04-08,,2024-04-09T18:31:38Z,2026-05-31T23:59:59Z
WE-0000299,W-100283,CAND-0006393,APP-0006431,REQ-2024-00137,start,2024-04-08,,2024-04-09T08:45:16Z,2026-05-31T23:59:59Z
WE-0000300,W-100284,CAND-0006505,APP-0006543,REQ-2024-00217,start,2024-04-08,,2024-04-09T17:44:38Z,2026-05-31T23:59:59Z
WE-0000301,W-100285,CAND-0006537,APP-0006576,REQ-2024-00310,start,2024-04-08,,2024-04-11T16:19:28Z,2026-05-31T23:59:59Z
WE-0000302,W-100286,CAND-0006657,APP-0006697,REQ-2024-00394,start,2024-04-08,,2024-04-09T11:30:50Z,2026-05-31T23:59:59Z
WE-0000303,W-100287,CAND-0006875,APP-0006918,REQ-2024-00332,start,2024-04-08,,2024-04-08T13:40:12Z,2026-05-31T23:59:59Z
WE-0000304,W-100288,CAND-0006897,APP-0006940,REQ-2024-00395,start,2024-04-08,,2024-04-08T08:29:19Z,2026-05-31T23:59:59Z
WE-0000305,W-100289,CAND-0007033,APP-0007076,REQ-2024-00354,start,2024-04-08,,2024-04-08T17:46:49Z,2026-05-31T23:59:59Z
WE-0000306,W-100290,CAND-0007108,APP-0007152,REQ-2024-00391,start,2024-04-08,,2024-04-08T15:04:19Z,2026-05-31T23:59:59Z
WE-0000307,W-100291,CAND-0007205,APP-0007249,REQ-2024-00415,start,2024-04-08,,2024-04-10T13:57:57Z,2026-05-31T23:59:59Z
WE-0000308,W-100292,CAND-0007284,APP-0007329,REQ-2024-00415,start,2024-04-08,,2024-04-08T10:23:48Z,2026-05-31T23:59:59Z
WE-0000309,W-100293,CAND-0007337,APP-0007383,REQ-2024-00383,start,2024-04-08,,2024-04-08T13:54:42Z,2026-05-31T23:59:59Z
WE-0000310,W-100294,CAND-0007354,APP-0007400,REQ-2024-00405,start,2024-04-08,,2024-04-10T09:51:03Z,2026-05-31T23:59:59Z
WE-0000311,W-100295,CAND-0007564,APP-0007612,REQ-2024-00405,start,2024-04-08,,2024-04-10T11:21:53Z,2026-05-31T23:59:59Z
WE-0000312,W-100296,CAND-0007565,APP-0007613,REQ-2024-00405,start,2024-04-08,,2024-04-10T13:37:47Z,2026-05-31T23:59:59Z
WE-0000313,W-100297,CAND-0007575,APP-0007623,REQ-2024-00415,start,2024-04-08,,2024-04-09T11:15:09Z,2026-05-31T23:59:59Z
WE-0000314,W-100298,CAND-0007642,APP-0007692,REQ-2024-00415,start,2024-04-08,,2024-04-08T13:03:26Z,2026-05-31T23:59:59Z
WE-0000315,W-100299,CAND-0007643,APP-0007693,REQ-2024-00416,start,2024-04-08,,2024-04-10T17:48:56Z,2026-05-31T23:59:59Z
WE-0000316,W-100150,CAND-0003191,APP-0003199,REQ-2024-00215,termination,2024-04-12,voluntary_resignation,2024-04-14T12:11:30Z,2026-05-31T23:59:59Z
WE-0000317,W-100300,CAND-0000206,APP-0000206,REQ-2024-00032,start,2024-04-15,,2024-04-15T11:05:08Z,2026-05-31T23:59:59Z
WE-0000318,W-100301,CAND-0001451,APP-0001452,REQ-2024-00217,start,2024-04-15,,2024-04-18T14:46:13Z,2026-05-31T23:59:59Z
WE-0000319,W-100302,CAND-0002314,APP-0002316,REQ-2024-00127,start,2024-04-15,,2024-04-17T10:02:11Z,2026-05-31T23:59:59Z
WE-0000320,W-100303,CAND-0003134,APP-0003142,REQ-2024-00142,start,2024-04-15,,2024-04-18T12:52:20Z,2026-05-31T23:59:59Z
WE-0000321,W-100304,CAND-0003383,APP-0003392,REQ-2024-00208,start,2024-04-15,,2024-04-16T18:21:06Z,2026-05-31T23:59:59Z
WE-0000322,W-100305,CAND-0003891,APP-0003902,REQ-2024-00319,start,2024-04-15,,2024-04-18T17:22:48Z,2026-05-31T23:59:59Z
WE-0000323,W-100306,CAND-0005952,APP-0005983,REQ-2024-00274,start,2024-04-15,,2024-04-17T11:09:50Z,2026-05-31T23:59:59Z
WE-0000324,W-100307,CAND-0005983,APP-0006015,REQ-2024-00337,start,2024-04-15,,2024-04-16T19:55:09Z,2026-05-31T23:59:59Z
WE-0000325,W-100308,CAND-0006103,APP-0006137,REQ-2024-00152,start,2024-04-15,,2024-04-17T19:32:27Z,2026-05-31T23:59:59Z
WE-0000326,W-100309,CAND-0006174,APP-0006208,REQ-2024-00371,start,2024-04-15,,2024-04-16T14:28:01Z,2026-05-31T23:59:59Z
WE-0000327,W-100310,CAND-0006441,APP-0006479,REQ-2024-00325,start,2024-04-15,,2024-04-17T09:33:27Z,2026-05-31T23:59:59Z
WE-0000328,W-100311,CAND-0006602,APP-0006642,REQ-2024-00142,start,2024-04-15,,2024-04-18T17:53:58Z,2026-05-31T23:59:59Z
WE-0000329,W-100312,CAND-0006680,APP-0006720,REQ-2024-00203,start,2024-04-15,,2024-04-15T16:38:56Z,2026-05-31T23:59:59Z
WE-0000330,W-100313,CAND-0006837,APP-0006879,REQ-2024-00405,start,2024-04-15,,2024-04-18T08:26:45Z,2026-05-31T23:59:59Z
WE-0000331,W-100314,CAND-0006846,APP-0006888,REQ-2024-00044,start,2024-04-15,,2024-04-18T11:00:35Z,2026-05-31T23:59:59Z
WE-0000332,W-100315,CAND-0006912,APP-0006955,REQ-2024-00092,start,2024-04-15,,2024-04-18T15:29:45Z,2026-05-31T23:59:59Z
WE-0000333,W-100316,CAND-0006959,APP-0007002,REQ-2024-00383,start,2024-04-15,,2024-04-15T13:49:51Z,2026-05-31T23:59:59Z
WE-0000334,W-100317,CAND-0007015,APP-0007058,REQ-2024-00270,start,2024-04-15,,2024-04-18T15:57:16Z,2026-05-31T23:59:59Z
WE-0000335,W-100318,CAND-0007375,APP-0007423,REQ-2024-00044,start,2024-04-15,,2024-04-18T17:11:38Z,2026-05-31T23:59:59Z
WE-0000336,W-100319,CAND-0007443,APP-0007491,REQ-2024-00415,start,2024-04-15,,2024-04-18T19:35:12Z,2026-05-31T23:59:59Z
WE-0000337,W-100320,CAND-0007632,APP-0007681,REQ-2024-00405,start,2024-04-15,,2024-04-17T11:45:42Z,2026-05-31T23:59:59Z
WE-0000338,W-100092,CAND-0001881,APP-0001882,REQ-2024-00026,termination,2024-04-16,voluntary_resignation,2024-04-17T14:17:27Z,2026-05-31T23:59:59Z
WE-0000339,W-100038,CAND-0000397,APP-0000397,REQ-2024-00028,termination,2024-04-18,involuntary_performance,2024-04-18T19:40:17Z,2026-05-31T23:59:59Z
WE-0000340,W-100264,CAND-0006567,APP-0006607,REQ-2024-00374,termination,2024-04-18,involuntary_probation,2024-04-20T17:10:26Z,2026-05-31T23:59:59Z
WE-0000341,W-100101,CAND-0002398,APP-0002403,REQ-2024-00231,termination,2024-04-21,voluntary_resignation,2024-04-26T08:56:52Z,2026-05-31T23:59:59Z
WE-0000342,W-100161,CAND-0000313,APP-0004255,REQ-2024-00248,termination,2024-04-21,voluntary_resignation,2024-04-22T10:06:38Z,2026-05-31T23:59:59Z
WE-0000343,W-100224,CAND-0007338,APP-0007384,REQ-2024-00383,termination,2024-04-21,voluntary_resignation,2024-04-22T19:04:24Z,2026-05-31T23:59:59Z
WE-0000344,W-100247,CAND-0004327,APP-0004341,REQ-2024-00348,termination,2024-04-21,voluntary_resignation,2024-04-25T16:03:39Z,2026-05-31T23:59:59Z
WE-0000345,W-100321,CAND-0002044,APP-0002045,REQ-2024-00257,start,2024-04-22,,2024-04-24T17:52:13Z,2026-05-31T23:59:59Z
WE-0000346,W-100322,CAND-0002723,APP-0002730,REQ-2024-00159,start,2024-04-22,,2024-04-22T09:28:23Z,2026-05-31T23:59:59Z
WE-0000347,W-100323,CAND-0004204,APP-0004216,REQ-2024-00194,start,2024-04-22,,2024-04-24T15:50:57Z,2026-05-31T23:59:59Z
WE-0000348,W-100324,CAND-0004422,APP-0004437,REQ-2024-00241,start,2024-04-22,,2024-04-24T08:53:04Z,2026-05-31T23:59:59Z
WE-0000349,W-100325,CAND-0004798,APP-0004814,REQ-2024-00282,start,2024-04-22,,2024-04-24T08:11:18Z,2026-05-31T23:59:59Z
WE-0000350,W-100326,CAND-0005366,APP-0005389,REQ-2024-00258,start,2024-04-22,,2024-04-22T18:09:07Z,2026-05-31T23:59:59Z
WE-0000351,W-100327,CAND-0005840,APP-0005870,REQ-2024-00252,start,2024-04-22,,2024-04-23T12:51:33Z,2026-05-31T23:59:59Z
WE-0000352,W-100328,CAND-0005993,APP-0006025,REQ-2024-00355,start,2024-04-22,,2024-04-24T15:21:19Z,2026-05-31T23:59:59Z
WE-0000353,W-100329,CAND-0006284,APP-0006320,REQ-2024-00394,start,2024-04-22,,2024-04-24T19:47:05Z,2026-05-31T23:59:59Z
WE-0000354,W-100330,CAND-0006345,APP-0006383,REQ-2024-00342,start,2024-04-22,,2024-04-24T12:02:34Z,2026-05-31T23:59:59Z
WE-0000355,W-100331,CAND-0006582,APP-0006622,REQ-2024-00398,start,2024-04-22,,2024-04-25T09:19:08Z,2026-05-31T23:59:59Z
WE-0000356,W-100332,CAND-0006872,APP-0006915,REQ-2024-00323,start,2024-04-22,,2024-04-22T15:10:46Z,2026-05-31T23:59:59Z
WE-0000357,W-100333,CAND-0007151,APP-0007195,REQ-2024-00196,start,2024-04-22,,2024-04-25T09:33:20Z,2026-05-31T23:59:59Z
WE-0000358,W-100334,CAND-0007166,APP-0007210,REQ-2024-00341,start,2024-04-22,,2024-04-23T16:40:17Z,2026-05-31T23:59:59Z
WE-0000359,W-100335,CAND-0007363,APP-0007409,REQ-2024-00417,start,2024-04-22,,2024-04-22T19:43:35Z,2026-05-31T23:59:59Z
