offer_version_id,offer_id,application_id,requisition_id,offer_cycle_number,offer_version_number,version_reason,offer_status,is_current_version,offer_extended_date,offer_accepted_date,offer_declined_date,offer_withdrawn_date,offer_rescinded_date,candidate_renege_date,proposed_start_date,base_salary,currency
OFR-000132-V1,OFR-000132,APP-0001442,REQ-2024-00210,1,1,initial,accepted,true,2024-02-14,2024-02-19,,,,,2024-04-08,217000,USD
OFR-000133-V1,OFR-000133,APP-0001452,REQ-2024-00217,1,1,initial,accepted,true,2024-03-08,2024-03-13,,,,,2024-04-15,100000,USD
OFR-000134-V1,OFR-000134,APP-0001461,REQ-2024-00239,1,1,initial,accepted,true,2024-02-05,2024-02-09,,,,,2024-03-11,99500,USD
OFR-000135-V1,OFR-000135,APP-0001469,REQ-2024-00003,1,1,initial,accepted,false,2024-02-04,2024-02-08,,,,,2024-03-25,154500,USD
OFR-000135-V2,OFR-000135,APP-0001469,REQ-2024-00003,1,2,letter_reissue,accepted,true,2024-02-13,2024-02-13,,,,,2024-03-25,154500,USD
OFR-000136-V1,OFR-000136,APP-0001529,REQ-2024-00075,1,1,initial,declined,true,2024-02-03,,2024-02-07,,,,2024-03-02,67500,USD
OFR-000137-V1,OFR-000137,APP-0001537,REQ-2024-00091,1,1,initial,declined,true,2024-02-13,,2024-02-16,,,,2024-03-12,158500,USD
OFR-000138-V1,OFR-000138,APP-0001539,REQ-2024-00100,1,1,initial,accepted,true,2024-02-10,2024-02-20,,,,,2024-03-18,79500,USD
OFR-000139-V1,OFR-000139,APP-0001547,REQ-2024-00115,1,1,initial,accepted,true,2024-01-31,2024-02-02,,,,,2024-03-04,85500,USD
OFR-000140-V1,OFR-000140,APP-0001560,REQ-2024-00134,1,1,initial,accepted,true,2024-02-01,2024-02-04,,,,,2024-03-04,63500,USD
OFR-000141-V1,OFR-000141,APP-0001571,REQ-2024-00145,1,1,initial,declined,true,2024-01-31,,2024-02-01,,,,2024-02-28,47500,USD
OFR-000142-V1,OFR-000142,APP-0001579,REQ-2024-00148,1,1,initial,accepted,true,2024-02-02,2024-02-11,,,,,2024-03-11,84500,USD
OFR-000143-V1,OFR-000143,APP-0001583,REQ-2024-00157,1,1,initial,superseded,false,2024-02-23,,,,,,2024-03-22,136000,USD
OFR-000143-V2,OFR-000143,APP-0001583,REQ-2024-00157,1,2,negotiation_revision,declined,true,2024-02-26,,2024-02-29,,,,2024-03-22,145000,USD
OFR-000144-V1,OFR-000144,APP-0001588,REQ-2024-00160,1,1,initial,superseded,false,2024-02-02,,,,,,2024-03-04,46500,USD
OFR-000144-V2,OFR-000144,APP-0001588,REQ-2024-00160,1,2,negotiation_revision,accepted,true,2024-02-05,2024-02-06,,,,,2024-03-04,48000,USD
OFR-000145-V1,OFR-000145,APP-0001591,REQ-2024-00163,1,1,initial,accepted,true,2024-02-02,2024-02-03,,,,,2024-03-04,80000,USD
OFR-000146-V1,OFR-000146,APP-0001592,REQ-2024-00164,1,1,initial,withdrawn,true,2024-02-04,,,2024-02-12,,,2024-03-03,74500,USD
OFR-000147-V1,OFR-000147,APP-0001604,REQ-2024-00185,1,1,initial,reneged,true,2024-01-28,2024-02-05,,,,2024-02-25,2024-02-26,47500,USD
OFR-000148-V1,OFR-000148,APP-0001617,REQ-2024-00202,1,1,initial,accepted,false,2024-02-03,2024-02-08,,,,,2024-03-18,90000,USD
OFR-000148-V2,OFR-000148,APP-0001617,REQ-2024-00202,1,2,start_date_revision,accepted,true,2024-02-17,2024-02-17,,,,,2024-04-08,90000,USD
OFR-000149-V1,OFR-000149,APP-0001638,REQ-2024-00226,1,1,initial,accepted,true,2024-01-28,2024-01-31,,,,,2024-03-04,60500,USD
OFR-000150-V1,OFR-000150,APP-0001642,REQ-2024-00229,1,1,initial,accepted,true,2024-02-03,2024-02-05,,,,,2024-03-04,67500,USD
OFR-000151-V1,OFR-000151,APP-0001648,REQ-2024-00237,1,1,initial,withdrawn,true,2024-02-14,,,2024-02-18,,,2024-03-13,87500,USD
OFR-000152-V1,OFR-000152,APP-0001663,REQ-2024-00266,1,1,initial,accepted,true,2024-02-07,2024-02-08,,,,,2024-03-04,79000,USD
OFR-000153-V1,OFR-000153,APP-0001675,REQ-2024-00008,1,1,initial,accepted,false,2024-02-06,2024-02-09,,,,,2024-03-11,76500,USD
OFR-000153-V2,OFR-000153,APP-0001675,REQ-2024-00008,1,2,salary_correction,accepted,true,2024-02-23,2024-02-23,,,,,2024-03-11,77700,USD
OFR-000154-V1,OFR-000154,APP-0001703,REQ-2024-00034,1,1,initial,accepted,true,2024-02-07,2024-02-09,,,,,2024-03-11,80000,USD
OFR-000155-V1,OFR-000155,APP-0001706,REQ-2024-00039,1,1,initial,declined,true,2024-01-30,,2024-02-01,,,,2024-02-27,48500,USD
OFR-000156-V1,OFR-000156,APP-0001716,REQ-2024-00063,1,1,initial,withdrawn,true,2024-02-06,,,2024-02-08,,,2024-03-05,73500,USD
OFR-000157-V1,OFR-000157,APP-0001749,REQ-2024-00126,1,1,initial,superseded,false,2024-02-07,,,,,,2024-03-25,87000,USD
OFR-000157-V2,OFR-000157,APP-0001749,REQ-2024-00126,1,2,negotiation_revision,accepted,true,2024-02-10,2024-02-11,,,,,2024-03-25,93500,USD
OFR-000158-V1,OFR-000158,APP-0001751,REQ-2024-00130,1,1,initial,accepted,true,2024-02-18,2024-02-27,,,,,2024-04-08,145500,USD
OFR-000159-V1,OFR-000159,APP-0001756,REQ-2024-00133,1,1,initial,accepted,true,2024-02-05,2024-02-08,,,,,2024-03-11,79000,USD
OFR-000160-V1,OFR-000160,APP-0001772,REQ-2024-00147,1,1,initial,withdrawn,true,2024-02-13,,,2024-02-15,,,2024-03-12,90500,USD
OFR-000161-V1,OFR-000161,APP-0001773,REQ-2024-00147,1,1,initial,accepted,true,2024-02-01,2024-02-06,,,,,2024-03-04,79000,USD
OFR-000162-V1,OFR-000162,APP-0001780,REQ-2024-00157,1,1,initial,declined,true,2024-03-02,,2024-03-06,,,,2024-03-30,129000,USD
OFR-000163-V1,OFR-000163,APP-0001793,REQ-2024-00180,1,1,initial,accepted,true,2024-02-01,2024-02-04,,,,,2024-03-04,67000,USD
OFR-000164-V1,OFR-000164,APP-0001797,REQ-2024-00185,1,1,initial,withdrawn,true,2024-02-02,,,2024-02-05,,,2024-03-01,45000,USD
OFR-000165-V1,OFR-000165,APP-0001803,REQ-2024-00193,1,1,initial,accepted,true,2024-02-06,2024-02-14,,,,,2024-02-26,71000,USD
OFR-000166-V1,OFR-000166,APP-0001835,REQ-2024-00226,1,1,initial,withdrawn,true,2024-02-12,,,2024-02-17,,,2024-03-11,60000,USD
OFR-000167-V1,OFR-000167,APP-0001836,REQ-2024-00226,1,1,initial,accepted,true,2024-02-01,2024-02-03,,,,,2024-03-04,62000,USD
OFR-000168-V1,OFR-000168,APP-0001848,REQ-2024-00242,1,1,initial,superseded,false,2024-02-09,,,,,,2024-03-25,99500,USD
OFR-000168-V2,OFR-000168,APP-0001848,REQ-2024-00242,1,2,negotiation_revision,accepted,true,2024-02-10,2024-02-12,,,,,2024-03-25,102500,USD
OFR-000169-V1,OFR-000169,APP-0001850,REQ-2024-00247,1,1,initial,superseded,false,2024-02-02,,,,,,2024-03-04,62000,USD
OFR-000169-V2,OFR-000169,APP-0001850,REQ-2024-00247,1,2,negotiation_revision,accepted,true,2024-02-03,2024-02-04,,,,,2024-03-04,67000,USD
OFR-000170-V1,OFR-000170,APP-0001852,REQ-2024-00248,1,1,initial,withdrawn,true,2024-02-09,,,2024-02-11,,,2024-03-08,80500,USD
OFR-000171-V1,OFR-000171,APP-0001858,REQ-2024-00255,1,1,initial,accepted,true,2024-02-08,2024-02-09,,,,,2024-02-26,57500,USD
OFR-000172-V1,OFR-000172,APP-0001863,REQ-2024-00274,1,1,initial,accepted,false,2024-02-14,2024-02-20,,,,,2024-04-01,103000,USD
OFR-000172-V2,OFR-000172,APP-0001863,REQ-2024-00274,1,2,letter_reissue,accepted,true,2024-02-24,2024-02-24,,,,,2024-04-01,103000,USD
OFR-000173-V1,OFR-000173,APP-0001867,REQ-2024-00289,1,1,initial,accepted,true,2024-02-04,2024-02-06,,,,,2024-02-26,72000,USD
OFR-000174-V1,OFR-000174,APP-0001881,REQ-2024-00025,1,1,initial,declined,true,2024-02-02,,2024-02-06,,,,2024-03-01,82000,USD
OFR-000175-V1,OFR-000175,APP-0001882,REQ-2024-00026,1,1,initial,superseded,false,2024-02-03,,,,,,2024-03-11,100500,USD
OFR-000175-V2,OFR-000175,APP-0001882,REQ-2024-00026,1,2,negotiation_revision,accepted,false,2024-02-05,2024-02-06,,,,,2024-03-11,108000,USD
OFR-000175-V3,OFR-000175,APP-0001882,REQ-2024-00026,1,3,letter_reissue,accepted,true,2024-02-08,2024-02-08,,,,,2024-03-11,108000,USD
OFR-000176-V1,OFR-000176,APP-0001883,REQ-2024-00028,1,1,initial,withdrawn,true,2024-02-01,,,2024-02-03,,,2024-02-29,82000,USD
OFR-000177-V1,OFR-000177,APP-0001884,REQ-2024-00030,1,1,initial,superseded,false,2024-02-11,,,,,,2024-04-01,117500,USD
OFR-000177-V2,OFR-000177,APP-0001884,REQ-2024-00030,1,2,negotiation_revision,accepted,true,2024-02-12,2024-02-19,,,,,2024-04-01,126500,USD
OFR-000178-V1,OFR-000178,APP-0001899,REQ-2024-00056,1,1,initial,accepted,true,2024-02-10,2024-02-29,,,,,2024-04-08,103000,USD
OFR-000179-V1,OFR-000179,APP-0001900,REQ-2024-00060,1,1,initial,superseded,false,2024-03-04,,,,,,2024-04-01,123500,USD
OFR-000179-V2,OFR-000179,APP-0001900,REQ-2024-00060,1,2,negotiation_revision,declined,true,2024-03-06,,2024-03-15,,,,2024-04-01,133000,USD
OFR-000180-V1,OFR-000180,APP-0001933,REQ-2024-00115,1,1,initial,accepted,true,2024-02-04,2024-02-06,,,,,2024-03-11,81500,USD
OFR-000181-V1,OFR-000181,APP-0001938,REQ-2024-00133,1,1,initial,withdrawn,true,2024-01-31,,,2024-02-12,,,2024-02-28,77500,USD
OFR-000182-V1,OFR-000182,APP-0001944,REQ-2024-00133,1,1,initial,accepted,true,2024-02-03,2024-02-09,,,,,2024-03-11,89500,USD
OFR-000183-V1,OFR-000183,APP-0001960,REQ-2024-00147,1,1,initial,accepted,true,2024-02-09,2024-02-13,,,,,2024-03-18,90500,USD
OFR-000184-V1,OFR-000184,APP-0002000,REQ-2024-00202,1,1,initial,accepted,true,2024-02-10,2024-02-14,,,,,2024-03-25,87000,USD
OFR-000185-V1,OFR-000185,APP-0002008,REQ-2024-00208,1,1,initial,declined,true,2024-02-05,,2024-02-12,,,,2024-03-04,122500,USD
OFR-000186-V1,OFR-000186,APP-0002013,REQ-2024-00211,1,1,initial,accepted,true,2024-02-16,2024-02-19,,,,,2024-03-18,58000,USD
OFR-000187-V1,OFR-000187,APP-0002017,REQ-2024-00219,1,1,initial,accepted,false,2024-02-09,2024-02-13,,,,,2024-03-11,68500,USD
OFR-000187-V2,OFR-000187,APP-0002017,REQ-2024-00219,1,2,start_date_revision,reneged,true,2024-02-15,2024-02-15,,,,2024-02-16,2024-03-18,68500,USD
OFR-000188-V1,OFR-000188,APP-0002020,REQ-2024-00221,1,1,initial,declined,true,2024-02-07,,2024-02-14,,,,2024-03-06,74000,USD
OFR-000189-V1,OFR-000189,APP-0002022,REQ-2024-00223,1,1,initial,accepted,true,2024-02-24,2024-02-28,,,,,2024-04-01,127000,USD
OFR-000190-V1,OFR-000190,APP-0002042,REQ-2024-00256,1,1,initial,accepted,true,2024-02-26,2024-02-29,,,,,2024-04-01,132500,USD
OFR-000191-V1,OFR-000191,APP-0002045,REQ-2024-00257,1,1,initial,accepted,false,2024-02-25,2024-03-01,,,,,2024-04-08,97500,USD
OFR-000191-V2,OFR-000191,APP-0002045,REQ-2024-00257,1,2,start_date_revision,accepted,true,2024-03-04,2024-03-04,,,,,2024-04-22,97500,USD
OFR-000192-V1,OFR-000192,APP-0002059,REQ-2024-00278,1,1,initial,accepted,true,2024-03-01,2024-03-05,,,,,2024-05-06,205500,USD
OFR-000193-V1,OFR-000193,APP-0002062,REQ-2024-00282,1,1,initial,withdrawn,true,2024-02-26,,,2024-03-02,,,2024-03-25,160000,USD
OFR-000194-V1,OFR-000194,APP-0002079,REQ-2024-00012,1,1,initial,superseded,false,2024-02-23,,,,,,2024-03-22,54500,USD
OFR-000194-V2,OFR-000194,APP-0002079,REQ-2024-00012,1,2,negotiation_revision,withdrawn,true,2024-02-26,,,2024-02-29,,,2024-03-22,56000,USD
OFR-000195-V1,OFR-000195,APP-0002085,REQ-2024-00022,1,1,initial,accepted,true,2024-02-05,2024-02-07,,,,,2024-03-04,81000,USD
OFR-000196-V1,OFR-000196,APP-0002092,REQ-2024-00034,1,1,initial,accepted,true,2024-02-09,2024-02-12,,,,,2024-03-11,77000,USD
OFR-000197-V1,OFR-000197,APP-0002115,REQ-2024-00090,1,1,initial,superseded,false,2024-02-15,,,,,,2024-03-25,78500,USD
OFR-000197-V2,OFR-000197,APP-0002115,REQ-2024-00090,1,2,negotiation_revision,accepted,true,2024-02-18,2024-02-19,,,,,2024-03-25,84000,USD
OFR-000198-V1,OFR-000198,APP-0002159,REQ-2024-00147,1,1,initial,superseded,false,2024-02-03,,,,,,2024-03-18,79000,USD
OFR-000198-V2,OFR-000198,APP-0002159,REQ-2024-00147,1,2,negotiation_revision,accepted,true,2024-02-06,2024-02-09,,,,,2024-03-18,84500,USD
OFR-000199-V1,OFR-000199,APP-0002169,REQ-2024-00158,1,1,initial,accepted,true,2024-02-13,2024-02-19,,,,,2024-03-18,96500,USD
OFR-000200-V1,OFR-000200,APP-0002174,REQ-2024-00161,1,1,initial,reneged,true,2024-02-04,2024-02-06,,,,2024-02-22,2024-03-18,114500,USD
OFR-000201-V1,OFR-000201,APP-0002178,REQ-2024-00176,1,1,initial,accepted,true,2024-02-17,2024-02-21,,,,,2024-03-11,88500,USD
OFR-000202-V1,OFR-000202,APP-0002182,REQ-2024-00190,1,1,initial,superseded,false,2024-02-19,,,,,,2024-03-25,95500,USD
OFR-000202-V2,OFR-000202,APP-0002182,REQ-2024-00190,1,2,negotiation_revision,accepted,true,2024-02-21,2024-02-24,,,,,2024-03-25,101500,USD
OFR-000203-V1,OFR-000203,APP-0002213,REQ-2024-00229,1,1,initial,superseded,false,2024-02-06,,,,,,2024-03-05,75000,USD
OFR-000203-V2,OFR-000203,APP-0002213,REQ-2024-00229,1,2,negotiation_revision,withdrawn,true,2024-02-09,,,2024-02-10,,,2024-03-05,80500,USD
OFR-000204-V1,OFR-000204,APP-0002217,REQ-2024-00238,1,1,initial,accepted,false,2024-02-03,2024-02-05,,,,,2024-02-26,63500,USD
OFR-000204-V2,OFR-000204,APP-0002217,REQ-2024-00238,1,2,salary_correction,accepted,true,2024-02-15,2024-02-15,,,,,2024-02-26,64700,USD
OFR-000205-V1,OFR-000205,APP-0002241,REQ-2024-00273,1,1,initial,accepted,false,2024-02-03,2024-02-07,,,,,2024-03-11,105500,USD
OFR-000205-V2,OFR-000205,APP-0002241,REQ-2024-00273,1,2,letter_reissue,accepted,true,2024-02-22,2024-02-22,,,,,2024-03-11,105500,USD
OFR-000206-V1,OFR-000206,APP-0002260,REQ-2024-00308,1,1,initial,accepted,true,2024-02-08,2024-02-13,,,,,2024-03-11,65000,USD
OFR-000207-V1,OFR-000207,APP-0002268,REQ-2024-00019,1,1,initial,rescinded,true,2024-02-21,2024-02-23,,,2024-03-04,,2024-04-01,108000,USD
OFR-000208-V1,OFR-000208,APP-0002276,REQ-2024-00034,1,1,initial,accepted,true,2024-02-09,2024-02-12,,,,,2024-03-11,79000,USD
OFR-000209-V1,OFR-000209,APP-0002278,REQ-2024-00035,1,1,initial,declined,true,2024-02-20,,2024-02-26,,,,2024-03-19,89000,USD
OFR-000210-V1,OFR-000210,APP-0002306,REQ-2024-00098,1,1,initial,accepted,true,2024-03-12,2024-03-18,,,,,2024-04-29,147500,USD
OFR-000211-V1,OFR-000211,APP-0002316,REQ-2024-00127,1,1,initial,accepted,true,2024-02-14,2024-02-16,,,,,2024-04-15,206000,USD
OFR-000212-V1,OFR-000212,APP-0002327,REQ-2024-00144,1,1,initial,accepted,true,2024-02-21,2024-02-24,,,,,2024-03-18,78500,USD
OFR-000213-V1,OFR-000213,APP-0002338,REQ-2024-00147,1,1,initial,withdrawn,true,2024-02-09,,,2024-02-13,,,2024-03-08,80500,USD
OFR-000214-V1,OFR-000214,APP-0002368,REQ-2024-00192,1,1,initial,accepted,true,2024-02-10,2024-02-11,,,,,2024-03-11,68000,USD
OFR-000215-V1,OFR-000215,APP-0002384,REQ-2024-00211,1,1,initial,accepted,true,2024-01-30,2024-02-02,,,,,2024-02-19,57500,USD
OFR-000216-V1,OFR-000216,APP-0002395,REQ-2024-00220,1,1,initial,declined,true,2024-02-21,,2024-02-24,,,,2024-03-20,71000,USD
OFR-000217-V1,OFR-000217,APP-0002400,REQ-2024-00227,1,1,initial,superseded,false,2024-02-13,,,,,,2024-03-25,127500,USD
OFR-000217-V2,OFR-000217,APP-0002400,REQ-2024-00227,1,2,negotiation_revision,accepted,true,2024-02-14,2024-02-18,,,,,2024-03-25,132000,USD
OFR-000218-V1,OFR-000218,APP-0002403,REQ-2024-00231,1,1,initial,accepted,true,2024-02-15,2024-02-17,,,,,2024-03-11,81500,USD
OFR-000219-V1,OFR-000219,APP-0002419,REQ-2024-00274,1,1,initial,superseded,false,2024-02-14,,,,,,2024-03-13,99000,USD
OFR-000219-V2,OFR-000219,APP-0002419,REQ-2024-00274,1,2,negotiation_revision,declined,true,2024-02-16,,2024-02-17,,,,2024-03-13,104500,USD
OFR-000220-V1,OFR-000220,APP-0002421,REQ-2024-00275,1,1,initial,accepted,true,2024-02-15,2024-02-17,,,,,2024-03-11,71500,USD
OFR-000221-V1,OFR-000221,APP-0002452,REQ-2024-00019,1,1,initial,superseded,false,2024-02-16,,,,,,2024-03-25,101000,USD
OFR-000221-V2,OFR-000221,APP-0002452,REQ-2024-00019,1,2,negotiation_revision,rescinded,true,2024-02-17,2024-02-19,,,2024-03-04,,2024-03-25,104500,USD
OFR-000222-V1,OFR-000222,APP-0002474,REQ-2024-00062,1,1,initial,accepted,true,2024-02-16,2024-02-22,,,,,2024-04-01,102500,USD
OFR-000223-V1,OFR-000223,APP-0002482,REQ-2024-00074,1,1,initial,declined,true,2024-02-15,,2024-02-17,,,,2024-03-14,92500,USD
OFR-000224-V1,OFR-000224,APP-0002483,REQ-2024-00078,1,1,initial,accepted,true,2024-02-29,2024-03-06,,,,,2024-04-29,166500,USD
OFR-000225-V1,OFR-000225,APP-0002492,REQ-2024-00106,1,1,initial,accepted,true,2024-02-12,2024-02-15,,,,,2024-03-11,64500,USD
OFR-000226-V1,OFR-000226,APP-0002496,REQ-2024-00114,1,1,initial,declined,true,2024-02-26,,2024-02-29,,,,2024-03-25,181000,USD
OFR-000227-V1,OFR-000227,APP-0002515,REQ-2024-00146,1,1,initial,declined,true,2024-02-18,,2024-02-21,,,,2024-03-17,59500,USD
OFR-000228-V1,OFR-000228,APP-0002533,REQ-2024-00173,1,1,initial,declined,true,2024-02-08,,2024-02-10,,,,2024-03-07,111000,USD
OFR-000229-V1,OFR-000229,APP-0002551,REQ-2024-00203,1,1,initial,superseded,false,2024-02-20,,,,,,2024-04-01,104500,USD
OFR-000229-V2,OFR-000229,APP-0002551,REQ-2024-00203,1,2,negotiation_revision,accepted,true,2024-02-22,2024-02-23,,,,,2024-04-01,108500,USD
OFR-000230-V1,OFR-000230,APP-0002574,REQ-2024-00229,1,1,initial,accepted,true,2024-02-06,2024-02-07,,,,,2024-03-04,74000,USD
OFR-000231-V1,OFR-000231,APP-0002576,REQ-2024-00233,1,1,initial,superseded,false,2024-02-18,,,,,,2024-03-11,80500,USD
OFR-000231-V2,OFR-000231,APP-0002576,REQ-2024-00233,1,2,negotiation_revision,accepted,false,2024-02-19,2024-02-20,,,,,2024-03-11,83500,USD
OFR-000231-V3,OFR-000231,APP-0002576,REQ-2024-00233,1,3,letter_reissue,accepted,true,2024-03-02,2024-03-02,,,,,2024-03-11,83500,USD
OFR-000232-V1,OFR-000232,APP-0002583,REQ-2024-00242,1,1,initial,withdrawn,true,2024-02-12,,,2024-02-14,,,2024-03-11,102000,USD
OFR-000233-V1,OFR-000233,APP-0002586,REQ-2024-00245,1,1,initial,accepted,true,2024-02-08,2024-02-11,,,,,2024-03-25,82500,USD
OFR-000234-V1,OFR-000234,APP-0002588,REQ-2024-00249,1,1,initial,accepted,true,2024-02-05,2024-02-11,,,,,2024-03-04,77000,USD
OFR-000235-V1,OFR-000235,APP-0002604,REQ-2024-00275,1,1,initial,withdrawn,true,2024-02-15,,,2024-02-18,,,2024-03-14,73000,USD
OFR-000236-V1,OFR-000236,APP-0002625,REQ-2024-00295,1,1,initial,accepted,true,2024-02-08,2024-02-12,,,,,2024-03-18,96500,USD
OFR-000237-V1,OFR-000237,APP-0002629,REQ-2024-00303,1,1,initial,accepted,true,2024-02-17,2024-02-19,,,,,2024-03-18,83500,USD
OFR-000238-V1,OFR-000238,APP-0002630,REQ-2024-00303,1,1,initial,accepted,false,2024-02-07,2024-02-11,,,,,2024-03-25,82000,USD
OFR-000238-V2,OFR-000238,APP-0002630,REQ-2024-00303,1,2,salary_correction,accepted,true,2024-02-23,2024-02-23,,,,,2024-03-25,83000,USD
OFR-000239-V1,OFR-000239,APP-0002638,REQ-2024-00316,1,1,initial,withdrawn,true,2024-02-12,,,2024-02-16,,,2024-03-11,80000,USD
OFR-000240-V1,OFR-000240,APP-0002641,REQ-2024-00321,1,1,initial,reneged,true,2024-03-04,2024-03-08,,,,2024-03-13,2024-04-08,103500,USD
OFR-000241-V1,OFR-000241,APP-0002645,REQ-2024-00325,1,1,initial,superseded,false,2024-02-05,,,,,,2024-03-04,60500,USD
OFR-000241-V2,OFR-000241,APP-0002645,REQ-2024-00325,1,2,negotiation_revision,accepted,true,2024-02-06,2024-02-07,,,,,2024-03-04,65000,USD
OFR-000242-V1,OFR-000242,APP-0002650,REQ-2024-00001,1,1,initial,declined,true,2024-03-22,,2024-04-08,,,,2024-04-19,133000,USD
OFR-000243-V1,OFR-000243,APP-0002656,REQ-2024-00012,1,1,initial,accepted,false,2024-02-10,2024-02-14,,,,,2024-03-04,53000,USD
OFR-000243-V2,OFR-000243,APP-0002656,REQ-2024-00012,1,2,letter_reissue,accepted,true,2024-02-21,2024-02-21,,,,,2024-03-04,53000,USD
OFR-000244-V1,OFR-000244,APP-0002671,REQ-2024-00044,1,1,initial,declined,true,2024-02-09,,2024-02-11,,,,2024-03-08,76000,USD
OFR-000245-V1,OFR-000245,APP-0002677,REQ-2024-00052,1,1,initial,accepted,true,2024-02-06,2024-02-08,,,,,2024-03-04,70500,USD
OFR-000246-V1,OFR-000246,APP-0002710,REQ-2024-00123,1,1,initial,accepted,true,2024-02-17,2024-02-21,,,,,2024-03-25,129500,USD
OFR-000247-V1,OFR-000247,APP-0002720,REQ-2024-00147,1,1,initial,withdrawn,true,2024-02-13,,,2024-02-15,,,2024-03-12,89500,USD
OFR-000248-V1,OFR-000248,APP-0002730,REQ-2024-00159,1,1,initial,accepted,true,2024-02-21,2024-02-27,,,,,2024-04-22,142000,USD
OFR-000249-V1,OFR-000249,APP-0002754,REQ-2024-00202,1,1,initial,accepted,true,2024-02-06,2024-02-09,,,,,2024-03-11,86000,USD
OFR-000250-V1,OFR-000250,APP-0002763,REQ-2024-00211,1,1,initial,superseded,false,2024-02-13,,,,,,2024-03-11,64000,USD
OFR-000250-V2,OFR-000250,APP-0002763,REQ-2024-00211,1,2,negotiation_revision,accepted,true,2024-02-14,2024-02-15,,,,,2024-03-11,68500,USD
OFR-000251-V1,OFR-000251,APP-0002779,REQ-2024-00226,1,1,initial,accepted,true,2024-02-11,2024-02-15,,,,,2024-03-18,66000,USD
OFR-000252-V1,OFR-000252,APP-0002785,REQ-2024-00237,1,1,initial,reneged,true,2024-02-05,2024-02-08,,,,2024-02-21,2024-03-11,91500,USD
OFR-000253-V1,OFR-000253,APP-0002786,REQ-2024-00238,1,1,initial,withdrawn,true,2024-02-04,,,2024-02-05,,,2024-03-03,60500,USD
OFR-000254-V1,OFR-000254,APP-0002788,REQ-2024-00240,1,1,initial,accepted,false,2024-02-08,2024-02-11,,,,,2024-03-04,68500,USD
OFR-000254-V2,OFR-000254,APP-0002788,REQ-2024-00240,1,2,start_date_revision,accepted,true,2024-02-14,2024-02-14,,,,,2024-03-11,68500,USD
OFR-000255-V1,OFR-000255,APP-0002806,REQ-2024-00270,1,1,initial,declined,true,2024-02-19,,2024-02-23,,,,2024-03-18,101500,USD
OFR-000256-V1,OFR-000256,APP-0002817,REQ-2024-00285,1,1,initial,accepted,false,2024-02-05,2024-02-07,,,,,2024-02-26,57000,USD
OFR-000256-V2,OFR-000256,APP-0002817,REQ-2024-00285,1,2,letter_reissue,accepted,true,2024-02-15,2024-02-15,,,,,2024-02-26,57000,USD
OFR-000257-V1,OFR-000257,APP-0002839,REQ-2024-00308,1,1,initial,superseded,false,2024-02-12,,,,,,2024-03-11,68000,USD
OFR-000257-V2,OFR-000257,APP-0002839,REQ-2024-00308,1,2,negotiation_revision,declined,true,2024-02-13,,2024-02-15,,,,2024-03-11,73000,USD
OFR-000258-V1,OFR-000258,APP-0002842,REQ-2024-00310,1,1,initial,accepted,true,2024-02-09,2024-02-12,,,,,2024-03-18,84000,USD
OFR-000259-V1,OFR-000259,APP-0002843,REQ-2024-00312,1,1,initial,declined,true,2024-02-18,,2024-02-21,,,,2024-03-17,80000,USD
OFR-000260-V1,OFR-000260,APP-0002861,REQ-2024-00002,1,1,initial,accepted,true,2024-02-09,2024-02-12,,,,,2024-04-01,130500,USD
OFR-000261-V1,OFR-000261,APP-0002902,REQ-2024-00080,1,1,initial,declined,true,2024-02-17,,2024-02-20,,,,2024-03-16,133000,USD
OFR-000262-V1,OFR-000262,APP-0002913,REQ-2024-00108,1,1,initial,accepted,true,2024-03-11,2024-03-25,,,,,2024-04-29,130500,USD
OFR-000263-V1,OFR-000263,APP-0002937,REQ-2024-00143,1,1,initial,withdrawn,true,2024-02-25,,,2024-02-28,,,2024-03-24,157000,USD
OFR-000264-V1,OFR-000264,APP-0002938,REQ-2024-00144,1,1,initial,reneged,true,2024-02-27,2024-03-13,,,,2024-04-07,2024-04-15,76000,USD
OFR-000265-V1,OFR-000265,APP-0002938,REQ-2024-00144,2,1,initial,reneged,true,2024-04-19,2024-04-24,,,,2024-04-27,2024-05-15,80500,USD
OFR-000266-V1,OFR-000266,APP-0002965,REQ-2024-00192,1,1,initial,superseded,false,2024-02-09,,,,,,2024-03-08,71500,USD
OFR-000266-V2,OFR-000266,APP-0002965,REQ-2024-00192,1,2,negotiation_revision,declined,true,2024-02-10,,2024-02-12,,,,2024-03-08,74000,USD
OFR-000267-V1,OFR-000267,APP-0002985,REQ-2024-00226,1,1,initial,declined,true,2024-02-06,,2024-02-08,,,,2024-03-05,60500,USD
OFR-000268-V1,OFR-000268,APP-0002992,REQ-2024-00237,1,1,initial,withdrawn,true,2024-02-14,,,2024-02-15,,,2024-03-13,87000,USD
OFR-000269-V1,OFR-000269,APP-0002993,REQ-2024-00237,1,1,initial,superseded,false,2024-02-11,,,,,,2024-03-25,88500,USD
OFR-000269-V2,OFR-000269,APP-0002993,REQ-2024-00237,1,2,negotiation_revision,accepted,true,2024-02-14,2024-02-15,,,,,2024-03-25,91000,USD
OFR-000270-V1,OFR-000270,APP-0002995,REQ-2024-00239,1,1,initial,withdrawn,true,2024-02-09,,,2024-02-11,,,2024-03-08,93000,USD
