application_id,candidate_id,requisition_id,application_date,source_channel,application_status,status_date,current_stage_code,disposition_reason
APP-0000247,CAND-0000247,REQ-2024-00007,2024-01-07,job_board,rejected,2024-01-13,review,not_qualified
APP-0000248,CAND-0000248,REQ-2024-00007,2024-01-07,sourced,offer_withdrawn,2024-02-10,offer,
APP-0000249,CAND-0000249,REQ-2024-00007,2024-01-07,linkedin,rejected,2024-01-27,screen,experience_mismatch
APP-0000250,CAND-0000250,REQ-2024-00008,2024-01-07,agency,rejected,2024-01-12,review,not_qualified
APP-0000251,CAND-0000251,REQ-2024-00008,2024-01-07,linkedin,rejected,2024-01-22,interview,interview_feedback
APP-0000252,CAND-0000252,REQ-2024-00009,2024-01-07,linkedin,rejected,2024-01-14,screen,not_qualified
APP-0000253,CAND-0000253,REQ-2024-00012,2024-01-07,job_board,rejected,2024-01-12,review,experience_mismatch
APP-0000254,CAND-0000254,REQ-2024-00014,2024-01-07,career_site,offer_accepted,2024-02-11,offer,
APP-0000255,CAND-0000255,REQ-2024-00019,2024-01-07,linkedin,rejected,2024-01-23,interview,interview_feedback
APP-0000256,CAND-0000256,REQ-2024-00019,2024-01-07,linkedin,rejected,2024-01-09,review,experience_mismatch
APP-0000257,CAND-0000257,REQ-2024-00019,2024-01-07,career_site,rejected,2024-01-13,assessment,assessment_failed
APP-0000258,CAND-0000258,REQ-2024-00020,2024-01-07,job_board,offer_accepted,2024-02-24,offer,
APP-0000259,CAND-0000259,REQ-2024-00021,2024-01-07,referral,rejected,2024-01-08,review,not_qualified
APP-0000260,CAND-0000260,REQ-2024-00021,2024-01-07,career_site,offer_accepted,2024-01-31,offer,
APP-0000261,CAND-0000261,REQ-2024-00026,2024-01-07,referral,withdrawn,2024-01-13,review,no_response
APP-0000262,CAND-0000262,REQ-2024-00026,2024-01-07,job_board,offer_accepted,2024-01-27,offer,
APP-0000263,CAND-0000263,REQ-2024-00030,2024-01-07,career_site,rejected,2024-01-24,assessment,assessment_failed
APP-0000264,CAND-0000264,REQ-2024-00031,2024-01-07,referral,rejected,2024-01-26,assessment,position_filled
APP-0000265,CAND-0000265,REQ-2024-00032,2024-01-07,career_site,rejected,2024-01-11,review,not_qualified
APP-0000266,CAND-0000266,REQ-2024-00032,2024-01-07,career_site,withdrawn,2024-01-10,review,no_response
APP-0000267,CAND-0000267,REQ-2024-00032,2024-01-07,career_site,rejected,2024-01-14,review,experience_mismatch
APP-0000268,CAND-0000268,REQ-2024-00033,2024-01-07,career_site,rejected,2024-02-02,interview,position_filled
APP-0000269,CAND-0000269,REQ-2024-00033,2024-01-07,agency,withdrawn,2024-01-22,screen,accepted_other_offer
APP-0000270,CAND-0000270,REQ-2024-00034,2024-01-07,linkedin,rejected,2024-01-13,review,experience_mismatch
APP-0000271,CAND-0000271,REQ-2024-00034,2024-01-07,internal,rejected,2024-01-10,review,experience_mismatch
APP-0000272,CAND-0000272,REQ-2024-00034,2024-01-07,career_site,rejected,2024-01-11,review,not_qualified
APP-0000273,CAND-0000273,REQ-2024-00034,2024-01-07,sourced,offer_accepted,2024-02-13,offer,
APP-0000274,CAND-0000274,REQ-2024-00035,2024-01-07,job_board,withdrawn,2024-01-08,review,personal
APP-0000275,CAND-0000275,REQ-2024-00035,2024-01-07,career_site,rejected,2024-01-15,review,experience_mismatch
APP-0000276,CAND-0000276,REQ-2024-00035,2024-01-07,referral,offer_accepted,2024-02-02,offer,
APP-0000277,CAND-0000277,REQ-2024-00036,2024-01-07,job_board,rejected,2024-01-28,interview,interview_feedback
APP-0000278,CAND-0000278,REQ-2024-00041,2024-01-07,career_site,withdrawn,2024-01-08,review,personal
APP-0000279,CAND-0000279,REQ-2024-00041,2024-01-07,linkedin,rejected,2024-01-15,screen,experience_mismatch
APP-0000280,CAND-0000280,REQ-2024-00042,2024-01-07,linkedin,rejected,2024-01-15,review,not_qualified
APP-0000281,CAND-0000281,REQ-2024-00044,2024-01-07,career_site,rejected,2024-01-28,interview,interview_feedback
APP-0000282,CAND-0000282,REQ-2024-00044,2024-01-07,career_site,rejected,2024-01-14,screen,experience_mismatch
APP-0000283,CAND-0000283,REQ-2024-00044,2024-01-07,sourced,rejected,2024-01-10,review,experience_mismatch
APP-0000284,CAND-0000284,REQ-2024-00050,2024-01-07,job_board,rejected,2024-01-17,review,not_qualified
APP-0000285,CAND-0000285,REQ-2024-00053,2024-01-07,career_site,rejected,2024-01-13,review,experience_mismatch
APP-0000286,CAND-0000286,REQ-2024-00054,2024-01-07,career_site,offer_accepted,2024-01-31,offer,
APP-0000287,CAND-0000287,REQ-2024-00056,2024-01-07,job_board,rejected,2024-01-25,review,experience_mismatch
APP-0000288,CAND-0000288,REQ-2024-00056,2024-01-07,career_site,rejected,2024-01-25,assessment,assessment_failed
APP-0000289,CAND-0000289,REQ-2024-00057,2024-01-07,career_site,rejected,2024-01-13,review,experience_mismatch
APP-0000290,CAND-0000290,REQ-2024-00058,2024-01-07,career_site,rejected,2024-01-11,review,not_qualified
APP-0000291,CAND-0000291,REQ-2024-00062,2024-01-07,job_board,rejected,2024-01-13,review,not_qualified
APP-0000292,CAND-0000292,REQ-2024-00062,2024-01-07,linkedin,offer_declined,2024-02-13,offer,
APP-0000293,CAND-0000293,REQ-2024-00063,2024-01-07,career_site,rejected,2024-02-02,interview,interview_feedback
APP-0000294,CAND-0000294,REQ-2024-00063,2024-01-07,career_site,rejected,2024-01-13,screen,not_qualified
APP-0000295,CAND-0000295,REQ-2024-00063,2024-01-07,career_site,rejected,2024-01-18,screen,not_qualified
APP-0000296,CAND-0000296,REQ-2024-00063,2024-01-07,job_board,rejected,2024-01-18,assessment,assessment_failed
APP-0000297,CAND-0000297,REQ-2024-00064,2024-01-07,career_site,rejected,2024-01-28,screen,experience_mismatch
APP-0000298,CAND-0000298,REQ-2024-00067,2024-01-07,sourced,rejected,2024-01-15,review,experience_mismatch
APP-0000299,CAND-0000299,REQ-2024-00069,2024-01-07,job_board,rejected,2024-01-10,review,not_qualified
APP-0000300,CAND-0000300,REQ-2024-00072,2024-01-07,career_site,rejected,2024-01-11,screen,not_qualified
APP-0000301,CAND-0000301,REQ-2024-00072,2024-01-07,job_board,withdrawn,2024-01-10,review,accepted_other_offer
APP-0000302,CAND-0000302,REQ-2024-00075,2024-01-07,sourced,rejected,2024-01-31,interview,interview_feedback
APP-0000303,CAND-0000303,REQ-2024-00075,2024-01-07,job_board,offer_declined,2024-02-02,offer,
APP-0000304,CAND-0000304,REQ-2024-00077,2024-01-07,job_board,rejected,2024-01-11,review,not_qualified
APP-0000305,CAND-0000305,REQ-2024-00078,2024-01-07,career_site,withdrawn,2024-01-11,review,personal
APP-0000306,CAND-0000306,REQ-2024-00079,2024-01-07,career_site,rejected,2024-01-12,review,experience_mismatch
APP-0000307,CAND-0000307,REQ-2024-00079,2024-01-07,sourced,rejected,2024-01-11,review,not_qualified
APP-0000308,CAND-0000308,REQ-2024-00080,2024-01-07,linkedin,offer_accepted,2024-01-31,offer,
APP-0000309,CAND-0000309,REQ-2024-00081,2024-01-07,job_board,rejected,2024-01-13,review,experience_mismatch
APP-0000310,CAND-0000310,REQ-2024-00081,2024-01-07,career_site,rejected,2024-01-08,review,experience_mismatch
APP-0000311,CAND-0000311,REQ-2024-00082,2024-01-07,linkedin,rejected,2024-01-20,assessment,assessment_failed
APP-0000312,CAND-0000312,REQ-2024-00084,2024-01-07,sourced,rejected,2024-01-09,review,experience_mismatch
APP-0000313,CAND-0000313,REQ-2024-00089,2024-01-07,job_board,rejected,2024-01-10,review,experience_mismatch
APP-0000314,CAND-0000314,REQ-2024-00090,2024-01-07,internal,rejected,2024-01-18,screen,not_qualified
APP-0000315,CAND-0000315,REQ-2024-00092,2024-01-07,job_board,rejected,2024-02-05,assessment,position_filled
APP-0000316,CAND-0000316,REQ-2024-00095,2024-01-07,referral,rejected,2024-02-02,assessment,assessment_failed
APP-0000317,CAND-0000317,REQ-2024-00097,2024-01-07,agency,rejected,2024-03-01,interview,interview_feedback
APP-0000318,CAND-0000318,REQ-2024-00100,2024-01-07,agency,rejected,2024-01-30,assessment,assessment_failed
APP-0000319,CAND-0000319,REQ-2024-00108,2024-01-07,career_site,rejected,2024-01-12,review,experience_mismatch
APP-0000320,CAND-0000320,REQ-2024-00112,2024-01-07,sourced,rejected,2024-01-13,screen,experience_mismatch
APP-0000321,CAND-0000321,REQ-2024-00114,2024-01-07,career_site,offer_accepted,2024-02-03,offer,
APP-0000322,CAND-0000322,REQ-2024-00115,2024-01-07,job_board,withdrawn,2024-01-11,review,accepted_other_offer
APP-0000323,CAND-0000323,REQ-2024-00115,2024-01-07,linkedin,rejected,2024-01-31,assessment,assessment_failed
APP-0000324,CAND-0000324,REQ-2024-00117,2024-01-07,job_board,withdrawn,2024-01-28,assessment,accepted_other_offer
APP-0000325,CAND-0000325,REQ-2024-00117,2024-01-07,job_board,rejected,2024-01-31,interview,interview_feedback
APP-0000326,CAND-0000326,REQ-2024-00117,2024-01-07,referral,rejected,2024-01-16,interview,interview_feedback
APP-0000327,CAND-0000327,REQ-2024-00002,2024-01-08,referral,rejected,2024-01-16,screen,not_qualified
APP-0000328,CAND-0000328,REQ-2024-00002,2024-01-08,job_board,rejected,2024-02-05,interview,interview_feedback
APP-0000329,CAND-0000329,REQ-2024-00003,2024-01-08,job_board,rejected,2024-01-25,interview,interview_feedback
APP-0000330,CAND-0000330,REQ-2024-00005,2024-01-08,linkedin,rejected,2024-02-03,interview,position_filled
APP-0000331,CAND-0000331,REQ-2024-00007,2024-01-08,sourced,withdrawn,2024-01-12,screen,location
APP-0000332,CAND-0000332,REQ-2024-00008,2024-01-08,career_site,offer_accepted,2024-02-02,offer,
APP-0000333,CAND-0000333,REQ-2024-00009,2024-01-08,job_board,rejected,2024-02-20,interview,interview_feedback
APP-0000334,CAND-0000334,REQ-2024-00010,2024-01-08,career_site,rejected,2024-01-19,review,not_qualified
APP-0000335,CAND-0000335,REQ-2024-00011,2024-01-08,career_site,rejected,2024-01-10,review,experience_mismatch
APP-0000336,CAND-0000336,REQ-2024-00012,2024-01-08,linkedin,rejected,2024-01-11,review,experience_mismatch
APP-0000337,CAND-0000337,REQ-2024-00012,2024-01-08,career_site,rejected,2024-01-20,screen,experience_mismatch
APP-0000338,CAND-0000338,REQ-2024-00012,2024-01-08,referral,rejected,2024-01-28,interview,interview_feedback
APP-0000339,CAND-0000339,REQ-2024-00012,2024-01-08,linkedin,rejected,2024-01-15,assessment,assessment_failed
APP-0000340,CAND-0000340,REQ-2024-00019,2024-01-08,job_board,withdrawn,2024-01-11,review,compensation_expectations
APP-0000341,CAND-0000341,REQ-2024-00019,2024-01-08,career_site,rejected,2024-01-14,review,experience_mismatch
APP-0000342,CAND-0000342,REQ-2024-00019,2024-01-08,job_board,rejected,2024-01-16,screen,not_qualified
APP-0000343,CAND-0000343,REQ-2024-00019,2024-01-08,sourced,rejected,2024-01-11,review,not_qualified
APP-0000344,CAND-0000344,REQ-2024-00019,2024-01-08,career_site,offer_accepted,2024-02-10,offer,
APP-0000345,CAND-0000345,REQ-2024-00020,2024-01-08,linkedin,rejected,2024-01-24,assessment,assessment_failed
APP-0000346,CAND-0000346,REQ-2024-00021,2024-01-08,job_board,rejected,2024-02-05,interview,interview_feedback
APP-0000347,CAND-0000347,REQ-2024-00023,2024-01-08,linkedin,rejected,2024-01-11,review,not_qualified
APP-0000348,CAND-0000348,REQ-2024-00024,2024-01-08,job_board,withdrawn,2024-01-16,review,compensation_expectations
APP-0000349,CAND-0000349,REQ-2024-00025,2024-01-08,career_site,rejected,2024-01-21,assessment,assessment_failed
APP-0000350,CAND-0000350,REQ-2024-00025,2024-01-08,linkedin,offer_accepted,2024-02-09,offer,
APP-0000351,CAND-0000351,REQ-2024-00026,2024-01-08,job_board,rejected,2024-01-27,interview,interview_feedback
APP-0000352,CAND-0000352,REQ-2024-00028,2024-01-08,sourced,rejected,2024-01-19,screen,not_qualified
APP-0000353,CAND-0000353,REQ-2024-00028,2024-01-08,linkedin,rejected,2024-01-10,review,not_qualified
APP-0000354,CAND-0000354,REQ-2024-00028,2024-01-08,sourced,offer_accepted,2024-01-28,offer,
APP-0000355,CAND-0000355,REQ-2024-00029,2024-01-08,sourced,rejected,2024-01-13,review,experience_mismatch
APP-0000356,CAND-0000356,REQ-2024-00032,2024-01-08,job_board,rejected,2024-01-18,review,not_qualified
APP-0000357,CAND-0000357,REQ-2024-00034,2024-01-08,job_board,rejected,2024-01-26,interview,interview_feedback
APP-0000358,CAND-0000358,REQ-2024-00034,2024-01-08,job_board,withdrawn,2024-01-28,assessment,compensation_expectations
APP-0000359,CAND-0000359,REQ-2024-00034,2024-01-08,career_site,rejected,2024-01-27,assessment,assessment_failed
APP-0000360,CAND-0000360,REQ-2024-00034,2024-01-08,referral,offer_accepted,2024-02-02,offer,
APP-0000361,CAND-0000361,REQ-2024-00035,2024-01-08,linkedin,rejected,2024-01-15,review,not_qualified
APP-0000362,CAND-0000362,REQ-2024-00035,2024-01-08,job_board,rejected,2024-02-01,assessment,assessment_failed
APP-0000363,CAND-0000363,REQ-2024-00035,2024-01-08,linkedin,rejected,2024-01-26,interview,interview_feedback
APP-0000364,CAND-0000364,REQ-2024-00035,2024-01-08,career_site,withdrawn,2024-01-10,review,compensation_expectations
APP-0000365,CAND-0000365,REQ-2024-00035,2024-01-08,career_site,rejected,2024-01-10,review,experience_mismatch
APP-0000366,CAND-0000366,REQ-2024-00035,2024-01-08,linkedin,withdrawn,2024-01-24,assessment,personal
APP-0000367,CAND-0000367,REQ-2024-00035,2024-01-08,career_site,offer_withdrawn,2024-02-06,offer,
APP-0000368,CAND-0000368,REQ-2024-00035,2024-01-08,linkedin,withdrawn,2024-01-11,review,personal
APP-0000369,CAND-0000369,REQ-2024-00035,2024-01-08,career_site,withdrawn,2024-01-14,review,accepted_other_offer
APP-0000370,CAND-0000370,REQ-2024-00036,2024-01-08,career_site,rejected,2024-01-10,review,not_qualified
APP-0000371,CAND-0000371,REQ-2024-00036,2024-01-08,linkedin,rejected,2024-01-20,assessment,assessment_failed
APP-0000372,CAND-0000372,REQ-2024-00037,2024-01-08,career_site,withdrawn,2024-01-16,assessment,compensation_expectations
APP-0000373,CAND-0000373,REQ-2024-00037,2024-01-08,agency,rejected,2024-01-13,review,not_qualified
APP-0000374,CAND-0000374,REQ-2024-00039,2024-01-08,linkedin,rejected,2024-01-15,screen,experience_mismatch
APP-0000375,CAND-0000375,REQ-2024-00039,2024-01-08,sourced,rejected,2024-01-12,review,not_qualified
APP-0000376,CAND-0000376,REQ-2024-00040,2024-01-08,career_site,offer_accepted,2024-02-01,offer,
APP-0000377,CAND-0000377,REQ-2024-00044,2024-01-08,sourced,rejected,2024-01-14,review,experience_mismatch
APP-0000378,CAND-0000378,REQ-2024-00046,2024-01-08,referral,rejected,2024-01-10,review,not_qualified
APP-0000379,CAND-0000379,REQ-2024-00047,2024-01-08,agency,rejected,2024-02-04,assessment,assessment_failed
APP-0000380,CAND-0000380,REQ-2024-00047,2024-01-08,linkedin,rejected,2024-01-13,review,experience_mismatch
APP-0000381,CAND-0000381,REQ-2024-00054,2024-01-08,linkedin,rejected,2024-01-19,assessment,assessment_failed
APP-0000382,CAND-0000382,REQ-2024-00054,2024-01-08,career_site,rejected,2024-01-12,review,not_qualified
APP-0000383,CAND-0000383,REQ-2024-00054,2024-01-08,career_site,withdrawn,2024-01-13,screen,location
APP-0000384,CAND-0000384,REQ-2024-00054,2024-01-08,referral,rejected,2024-01-25,interview,interview_feedback
APP-0000385,CAND-0000385,REQ-2024-00054,2024-01-08,sourced,rejected,2024-01-10,review,experience_mismatch
APP-0000386,CAND-0000386,REQ-2024-00054,2024-01-08,career_site,offer_accepted,2024-02-05,offer,
APP-0000387,CAND-0000387,REQ-2024-00057,2024-01-08,career_site,rejected,2024-01-14,screen,not_qualified
APP-0000388,CAND-0000388,REQ-2024-00063,2024-01-08,linkedin,rejected,2024-01-13,review,not_qualified
APP-0000389,CAND-0000389,REQ-2024-00063,2024-01-08,referral,withdrawn,2024-01-10,review,compensation_expectations
APP-0000390,CAND-0000390,REQ-2024-00063,2024-01-08,internal,rejected,2024-01-11,review,not_qualified
APP-0000391,CAND-0000391,REQ-2024-00063,2024-01-08,linkedin,rejected,2024-01-12,review,experience_mismatch
APP-0000392,CAND-0000392,REQ-2024-00063,2024-01-08,career_site,offer_accepted,2024-02-28,offer,
APP-0000393,CAND-0000393,REQ-2024-00064,2024-01-08,career_site,rejected,2024-01-10,review,experience_mismatch
APP-0000394,CAND-0000394,REQ-2024-00065,2024-01-08,job_board,rejected,2024-01-10,review,experience_mismatch
APP-0000395,CAND-0000395,REQ-2024-00067,2024-01-08,job_board,rejected,2024-01-13,review,not_qualified
APP-0000396,CAND-0000396,REQ-2024-00068,2024-01-08,sourced,rejected,2024-01-11,review,experience_mismatch
APP-0000397,CAND-0000397,REQ-2024-00068,2024-01-08,linkedin,rejected,2024-01-15,review,experience_mismatch
APP-0000398,CAND-0000398,REQ-2024-00071,2024-01-08,linkedin,rejected,2024-01-12,review,experience_mismatch
APP-0000399,CAND-0000399,REQ-2024-00072,2024-01-08,career_site,rejected,2024-01-12,review,experience_mismatch
APP-0000400,CAND-0000400,REQ-2024-00074,2024-01-08,linkedin,rejected,2024-01-10,review,not_qualified
APP-0000401,CAND-0000401,REQ-2024-00075,2024-01-08,career_site,rejected,2024-01-09,review,not_qualified
APP-0000402,CAND-0000402,REQ-2024-00076,2024-01-08,career_site,rejected,2024-01-12,review,not_qualified
APP-0000403,CAND-0000403,REQ-2024-00080,2024-01-08,linkedin,rejected,2024-02-09,interview,interview_feedback
APP-0000404,CAND-0000404,REQ-2024-00080,2024-01-08,career_site,withdrawn,2024-01-17,review,no_response
APP-0000405,CAND-0000405,REQ-2024-00081,2024-01-08,referral,rejected,2024-01-11,review,not_qualified
APP-0000406,CAND-0000406,REQ-2024-00081,2024-01-08,linkedin,rejected,2024-01-12,review,experience_mismatch
APP-0000407,CAND-0000407,REQ-2024-00083,2024-01-08,job_board,rejected,2024-01-12,review,experience_mismatch
APP-0000408,CAND-0000408,REQ-2024-00084,2024-01-08,agency,rejected,2024-01-12,review,not_qualified
APP-0000409,CAND-0000409,REQ-2024-00084,2024-01-08,agency,rejected,2024-01-11,review,experience_mismatch
APP-0000410,CAND-0000410,REQ-2024-00085,2024-01-08,career_site,rejected,2024-01-15,review,experience_mismatch
APP-0000411,CAND-0000411,REQ-2024-00085,2024-01-08,linkedin,offer_accepted,2024-02-11,offer,
APP-0000412,CAND-0000412,REQ-2024-00088,2024-01-08,linkedin,withdrawn,2024-01-09,review,personal
APP-0000413,CAND-0000413,REQ-2024-00089,2024-01-08,linkedin,rejected,2024-01-17,review,not_qualified
APP-0000414,CAND-0000414,REQ-2024-00089,2024-01-08,job_board,rejected,2024-01-19,assessment,assessment_failed
APP-0000415,CAND-0000415,REQ-2024-00092,2024-01-08,job_board,rejected,2024-01-30,interview,interview_feedback
APP-0000416,CAND-0000416,REQ-2024-00098,2024-01-08,referral,rejected,2024-01-25,interview,interview_feedback
APP-0000417,CAND-0000417,REQ-2024-00106,2024-01-08,job_board,withdrawn,2024-01-19,review,accepted_other_offer
APP-0000418,CAND-0000418,REQ-2024-00106,2024-01-08,job_board,withdrawn,2024-01-12,review,accepted_other_offer
APP-0000419,CAND-0000419,REQ-2024-00106,2024-01-08,job_board,rejected,2024-02-07,assessment,assessment_failed
APP-0000420,CAND-0000420,REQ-2024-00107,2024-01-08,career_site,rejected,2024-01-11,review,experience_mismatch
APP-0000421,CAND-0000421,REQ-2024-00109,2024-01-08,linkedin,offer_accepted,2024-01-31,offer,
APP-0000422,CAND-0000422,REQ-2024-00110,2024-01-08,referral,rejected,2024-01-20,screen,experience_mismatch
APP-0000423,CAND-0000423,REQ-2024-00112,2024-01-08,linkedin,rejected,2024-01-11,review,not_qualified
APP-0000424,CAND-0000424,REQ-2024-00112,2024-01-08,job_board,rejected,2024-01-27,interview,interview_feedback
APP-0000425,CAND-0000425,REQ-2024-00112,2024-01-08,job_board,rejected,2024-02-01,interview,interview_feedback
APP-0000426,CAND-0000426,REQ-2024-00117,2024-01-08,job_board,rejected,2024-01-31,interview,position_filled
APP-0000427,CAND-0000427,REQ-2024-00120,2024-01-08,career_site,rejected,2024-01-31,assessment,assessment_failed
APP-0000428,CAND-0000428,REQ-2024-00121,2024-01-08,job_board,rejected,2024-01-27,interview,interview_feedback
